Airport,Terminal,Date,Hour,Average,Max,p015,p1630,p3145,p4660,p6190,p91120,p121Plus,Excluded,Total,Flights,Booths,
MCO,Airside 1,7/17/2013,2000 - 2100,4,12,182,0,0,0,0,0,0,5,187,2,18,
MCO,Airside 1,7/17/2013,2100 - 2200,4,11,102,0,0,0,0,0,0,2,104,1,18,
MCO,Airside 1,7/17/2013,2200 - 2300,11,25,67,28,0,0,0,0,0,6,101,1,6,
MCO,Airside 4,7/17/2013,1400 - 1500,18,40,132,109,49,0,0,0,0,8,298,1,11,
MCO,Airside 4,7/17/2013,1500 - 1600,31,54,75,262,263,117,0,0,0,18,735,2,18,
MCO,Airside 4,7/17/2013,1600 - 1700,24,46,107,177,141,6,0,0,0,9,440,1,16,
MCO,Airside 4,7/17/2013,1700 - 1800,27,57,226,198,183,145,0,0,0,19,771,3,16,
MCO,Airside 4,7/17/2013,1800 - 1900,45,57,8,17,80,159,0,0,0,6,270,1,17,
MCO,Airside 1,7/18/2013,0900 - 1000,28,45,27,74,82,0,0,0,0,6,189,1,10,
MCO,Airside 1,7/18/2013,1200 - 1300,28,66,174,114,137,89,9,0,0,16,539,4,13,
MCO,Airside 1,7/18/2013,1300 - 1400,16,26,58,59,0,0,0,0,0,2,119,1,14,
MCO,Airside 1,7/18/2013,1500 - 1600,24,52,150,143,145,25,0,0,0,14,477,5,19,
MCO,Airside 1,7/18/2013,1600 - 1700,11,29,90,35,0,0,0,0,0,7,132,1,11,
MCO,Airside 1,7/18/2013,1700 - 1800,10,23,93,35,0,0,0,0,0,2,130,1,9,
MCO,Airside 1,7/18/2013,1900 - 2000,4,13,188,0,0,0,0,0,0,6,194,2,20,
MCO,Airside 1,7/18/2013,2000 - 2100,5,10,80,0,0,0,0,0,0,0,80,1,19,
MCO,Airside 1,7/18/2013,2100 - 2200,4,10,136,0,0,0,0,0,0,5,141,1,18,
MCO,Airside 1,7/18/2013,2200 - 2300,12,25,78,35,0,0,0,0,0,4,117,1,7,
MCO,Airside 1,7/18/2013,2300 - 0000,11,21,55,27,0,0,0,0,0,4,86,1,8,
MCO,Airside 4,7/18/2013,1400 - 1500,15,33,151,111,26,0,0,0,0,6,294,1,14,
MCO,Airside 4,7/18/2013,1500 - 1600,17,31,134,163,5,0,0,0,0,6,308,1,14,
MCO,Airside 4,7/18/2013,1600 - 1700,5,10,130,0,0,0,0,0,0,4,134,1,16,
MCO,Airside 4,7/18/2013,1700 - 1800,28,55,178,224,176,128,0,0,0,18,724,2,21,
MCO,Airside 4,7/18/2013,1800 - 1900,8,20,183,30,0,0,0,0,0,7,220,1,21,
MCO,Airside 1,7/19/2013,0900 - 1000,15,32,60,72,4,0,0,0,0,3,139,1,8,
MCO,Airside 1,7/19/2013,1200 - 1300,44,103,119,86,45,118,139,26,0,17,550,4,13,
MCO,Airside 1,7/19/2013,1300 - 1400,36,78,72,9,4,33,46,0,0,6,170,2,10,
MCO,Airside 1,7/19/2013,1400 - 1500,52,92,52,55,22,32,194,5,0,12,372,3,14,
MCO,Airside 1,7/19/2013,1500 - 1600,29,54,68,115,94,64,0,0,0,10,351,4,19,
MCO,Airside 1,7/19/2013,1600 - 1700,12,23,167,85,0,0,0,0,0,4,256,2,14,
MCO,Airside 1,7/19/2013,1800 - 1900,7,25,78,6,0,0,0,0,0,2,86,1,9,
MCO,Airside 1,7/19/2013,1900 - 2000,21,42,78,55,61,0,0,0,0,7,201,1,12,
MCO,Airside 1,7/19/2013,2000 - 2100,8,18,192,19,0,0,0,0,0,11,222,2,19,
MCO,Airside 1,7/19/2013,2100 - 2200,4,16,116,1,0,0,0,0,0,4,121,1,18,
MCO,Airside 1,7/19/2013,2200 - 2300,15,32,54,45,4,0,0,0,0,2,105,1,8,
MCO,Airside 4,7/19/2013,1400 - 1500,24,61,198,217,90,69,1,0,0,17,592,2,17,
MCO,Airside 4,7/19/2013,1500 - 1600,55,76,57,36,75,126,392,0,0,20,706,2,20,
MCO,Airside 4,7/19/2013,1600 - 1700,29,57,251,165,183,213,0,0,0,17,829,2,18,
MCO,Airside 4,7/19/2013,1700 - 1800,13,25,74,50,0,0,0,0,0,3,127,1,7,
MCO,Airside 4,7/19/2013,1800 - 1900,17,46,256,133,77,2,0,0,0,11,479,2,19,
MCO,Airside 1,7/20/2013,0900 - 1000,14,31,109,81,7,0,0,0,0,2,199,1,10,
MCO,Airside 1,7/20/2013,1000 - 1100,9,24,112,39,0,0,0,0,0,5,156,1,9,
MCO,Airside 1,7/20/2013,1100 - 1200,10,24,111,31,0,0,0,0,0,4,146,1,12,
MCO,Airside 1,7/20/2013,1200 - 1300,42,82,126,125,122,197,180,0,0,25,775,6,15,
MCO,Airside 1,7/20/2013,1300 - 1400,19,31,42,72,5,0,0,0,0,2,121,1,13,
MCO,Airside 1,7/20/2013,1400 - 1500,10,25,89,35,0,0,0,0,0,2,126,2,8,
MCO,Airside 1,7/20/2013,1500 - 1600,17,36,119,126,15,0,0,0,0,7,267,2,12,
MCO,Airside 1,7/20/2013,1600 - 1700,10,21,95,41,0,0,0,0,0,5,141,1,13,
MCO,Airside 1,7/20/2013,1700 - 1800,21,49,154,51,97,13,0,0,0,10,325,3,10,
MCO,Airside 1,7/20/2013,1800 - 1900,10,29,187,54,0,0,0,0,0,6,247,2,12,
MCO,Airside 1,7/20/2013,1900 - 2000,15,30,132,110,0,0,0,0,0,7,249,2,16,
MCO,Airside 1,7/20/2013,2000 - 2100,7,18,218,3,0,0,0,0,0,6,227,2,21,
MCO,Airside 1,7/20/2013,2100 - 2200,15,34,61,45,10,0,0,0,0,3,119,1,7,
MCO,Airside 1,7/20/2013,2200 - 2300,9,21,86,21,0,0,0,0,0,4,111,1,7,
MCO,Airside 4,7/20/2013,1400 - 1500,14,26,152,143,0,0,0,0,0,5,300,1,16,
MCO,Airside 4,7/20/2013,1500 - 1600,21,40,286,435,207,0,0,0,0,28,956,3,20,
MCO,Airside 4,7/20/2013,1600 - 1700,14,35,321,205,49,0,0,0,0,16,591,2,21,
MCO,Airside 4,7/20/2013,1700 - 1800,19,43,237,220,114,0,0,0,0,15,586,2,16,
MCO,Airside 4,7/20/2013,1800 - 1900,14,30,113,100,0,0,0,0,0,6,219,1,13,
MCO,Airside 1,7/21/2013,0300 - 0400,16,29,45,50,0,0,0,0,0,2,97,1,7,
MCO,Airside 1,7/21/2013,0900 - 1000,12,28,108,69,0,0,0,0,0,6,183,1,10,
MCO,Airside 1,7/21/2013,1100 - 1200,12,29,90,47,0,0,0,0,0,5,142,1,14,
MCO,Airside 1,7/21/2013,1200 - 1300,32,65,80,129,100,82,18,0,0,12,421,3,12,
MCO,Airside 1,7/21/2013,1300 - 1400,20,49,102,104,64,14,0,0,0,8,292,3,13,
MCO,Airside 1,7/21/2013,1400 - 1500,20,37,54,87,40,0,0,0,0,6,187,2,12,
MCO,Airside 1,7/21/2013,1500 - 1600,13,27,177,120,0,0,0,0,0,9,306,3,14,
MCO,Airside 1,7/21/2013,1600 - 1700,16,48,186,98,52,4,0,0,0,14,354,3,11,
MCO,Airside 1,7/21/2013,1800 - 1900,6,14,87,0,0,0,0,0,0,2,89,1,11,
MCO,Airside 1,7/21/2013,1900 - 2000,17,40,146,114,44,0,0,0,0,8,312,2,17,
MCO,Airside 1,7/21/2013,2000 - 2100,8,23,203,45,0,0,0,0,0,5,253,2,20,
MCO,Airside 1,7/21/2013,2100 - 2200,10,21,66,29,0,0,0,0,0,3,98,1,8,
MCO,Airside 1,7/21/2013,2200 - 2300,8,16,89,3,0,0,0,0,0,3,95,1,10,
MCO,Airside 4,7/21/2013,1300 - 1400,28,40,13,203,140,0,0,0,0,7,363,1,20,
MCO,Airside 4,7/21/2013,1400 - 1500,10,20,241,68,0,0,0,0,0,6,315,1,20,
MCO,Airside 4,7/21/2013,1500 - 1600,12,26,361,169,0,0,0,0,0,13,543,2,17,
MCO,Airside 4,7/21/2013,1600 - 1700,17,40,215,163,66,0,0,0,0,7,451,1,17,
MCO,Airside 4,7/21/2013,1700 - 1800,8,16,129,1,0,0,0,0,0,5,135,1,12,
MCO,Airside 4,7/21/2013,1800 - 1900,15,32,237,223,14,0,0,0,0,14,488,2,18,
MCO,Airside 1,7/22/2013,0300 - 0400,20,40,48,32,32,0,0,0,0,3,115,1,6,
MCO,Airside 1,7/22/2013,0900 - 1000,26,50,53,54,60,19,0,0,0,5,191,1,7,
MCO,Airside 1,7/22/2013,1200 - 1300,23,57,210,190,149,44,0,0,0,20,613,5,14,
MCO,Airside 1,7/22/2013,1300 - 1400,51,100,35,44,41,18,67,33,0,14,252,2,10,
MCO,Airside 1,7/22/2013,1400 - 1500,63,100,34,40,44,12,134,67,0,12,343,3,12,
MCO,Airside 1,7/22/2013,1500 - 1600,41,80,53,0,3,2,68,0,0,3,129,2,11,
MCO,Airside 1,7/22/2013,1600 - 1700,36,51,11,10,64,20,0,0,0,4,109,1,15,
MCO,Airside 1,7/22/2013,1700 - 1800,12,32,166,82,2,0,0,0,0,7,257,2,13,
MCO,Airside 1,7/22/2013,1800 - 1900,15,41,182,72,41,0,0,0,0,7,302,2,10,
MCO,Airside 1,7/22/2013,2000 - 2100,7,19,149,11,0,0,0,0,0,6,166,2,13,
MCO,Airside 1,7/22/2013,2100 - 2200,7,20,62,5,0,0,0,0,0,3,70,1,7,
MCO,Airside 1,7/22/2013,2200 - 2300,5,14,65,0,0,0,0,0,0,3,68,1,7,
MCO,Airside 4,7/22/2013,1400 - 1500,20,39,113,123,68,0,0,0,0,10,314,1,14,
MCO,Airside 4,7/22/2013,1500 - 1600,35,53,26,118,209,86,0,0,0,9,448,1,17,
MCO,Airside 4,7/22/2013,1700 - 1800,23,63,356,190,135,111,21,0,0,21,834,3,17,
MCO,Airside 4,7/22/2013,1800 - 1900,30,45,33,63,122,0,0,0,0,1,219,1,16,
MCO,Airside 1,7/23/2013,0800 - 0900,21,34,51,94,22,0,0,0,0,5,172,1,10,
MCO,Airside 1,7/23/2013,1200 - 1300,13,29,186,106,0,0,0,0,0,10,302,2,12,
MCO,Airside 1,7/23/2013,1300 - 1400,25,60,83,41,27,42,0,0,0,7,200,2,12,
MCO,Airside 1,7/23/2013,1400 - 1500,23,58,128,83,54,38,0,0,0,8,311,3,9,
MCO,Airside 1,7/23/2013,1500 - 1600,19,40,113,77,58,0,0,0,0,8,256,3,12,
MCO,Airside 1,7/23/2013,1600 - 1700,17,33,86,136,9,0,0,0,0,6,237,2,12,
MCO,Airside 1,7/23/2013,1700 - 1800,7,16,123,4,0,0,0,0,0,3,130,1,8,
MCO,Airside 1,7/23/2013,1900 - 2000,28,45,39,64,91,0,0,0,0,3,197,1,13,
MCO,Airside 1,7/23/2013,2000 - 2100,10,21,134,40,0,0,0,0,0,6,180,2,15,
MCO,Airside 1,7/23/2013,2100 - 2200,11,27,61,28,0,0,0,0,0,3,92,1,6,
MCO,Airside 1,7/23/2013,2200 - 2300,12,21,64,22,0,0,0,0,0,2,88,1,7,
MCO,Airside 4,7/23/2013,1400 - 1500,21,38,108,113,74,0,0,0,0,5,300,1,11,
MCO,Airside 4,7/23/2013,1500 - 1600,28,50,130,144,247,50,0,0,0,23,594,2,15,
MCO,Airside 4,7/23/2013,1600 - 1700,25,50,138,116,135,38,0,0,0,13,440,1,18,
MCO,Airside 4,7/23/2013,1700 - 1800,33,53,82,123,223,113,0,0,0,17,558,2,17,
MCO,Airside 4,7/23/2013,1800 - 1900,8,19,184,22,0,0,0,0,0,3,209,1,18,
MCO,Airside 1,7/24/2013,0900 - 1000,14,26,98,70,0,0,0,0,0,4,172,1,12,
MCO,Airside 1,7/24/2013,1200 - 1300,30,62,164,86,105,141,9,0,0,11,516,4,14,
MCO,Airside 1,7/24/2013,1400 - 1500,22,58,203,111,82,51,0,0,0,11,458,4,11,
MCO,Airside 1,7/24/2013,1500 - 1600,24,52,36,11,44,1,0,0,0,3,95,2,9,
MCO,Airside 1,7/24/2013,1600 - 1700,10,24,270,81,0,0,0,0,0,12,363,3,14,
MCO,Airside 1,7/24/2013,1800 - 1900,13,30,137,93,0,0,0,0,0,6,236,2,11,
MCO,Airside 1,7/24/2013,1900 - 2000,17,32,79,97,13,0,0,0,0,5,194,1,16,
MCO,Airside 1,7/24/2013,2000 - 2100,5,13,163,0,0,0,0,0,0,6,169,2,15,
MCO,Airside 1,7/24/2013,2100 - 2200,13,33,71,42,4,0,0,0,0,4,121,1,5,
MCO,Airside 1,7/24/2013,2200 - 2300,15,32,59,39,10,0,0,0,0,0,108,1,6,
MCO,Airside 4,7/24/2013,1500 - 1600,41,72,154,159,185,322,194,0,0,21,1035,3,20,
MCO,Airside 4,7/24/2013,1600 - 1700,17,37,263,218,87,0,0,0,0,13,581,2,20,
MCO,Airside 4,7/24/2013,1700 - 1800,16,30,203,226,0,0,0,0,0,12,441,1,19,
MCO,Airside 4,7/24/2013,1800 - 1900,11,24,212,89,0,0,0,0,0,9,310,1,18,
MCO,Airside 1,7/25/2013,0900 - 1000,15,30,95,82,0,0,0,0,0,5,182,1,12,
MCO,Airside 1,7/25/2013,1200 - 1300,30,68,101,97,118,68,15,0,0,12,411,3,12,
MCO,Airside 1,7/25/2013,1300 - 1400,22,42,62,91,53,0,0,0,0,7,213,2,11,
MCO,Airside 1,7/25/2013,1400 - 1500,20,37,55,91,27,0,0,0,0,6,179,2,9,
MCO,Airside 1,7/25/2013,1500 - 1600,17,37,131,107,31,0,0,0,0,7,276,3,13,
MCO,Airside 1,7/25/2013,1600 - 1700,12,27,151,76,0,0,0,0,0,7,234,2,12,
MCO,Airside 1,7/25/2013,1900 - 2000,9,22,248,32,0,0,0,0,0,9,289,2,16,
MCO,Airside 1,7/25/2013,2000 - 2100,3,7,38,0,0,0,0,0,0,1,39,1,15,
MCO,Airside 1,7/25/2013,2100 - 2200,5,19,165,7,0,0,0,0,0,5,177,2,17,
MCO,Airside 1,7/25/2013,2200 - 2300,9,22,67,19,0,0,0,0,0,2,88,1,9,
MCO,Airside 4,7/25/2013,1400 - 1500,20,33,92,178,26,0,0,0,0,7,303,1,14,
MCO,Airside 4,7/25/2013,1500 - 1600,27,48,130,207,213,28,0,0,0,16,594,2,15,
MCO,Airside 4,7/25/2013,1600 - 1700,20,43,196,121,122,0,0,0,0,13,452,1,17,
MCO,Airside 4,7/25/2013,1700 - 1800,19,41,174,200,59,0,0,0,0,14,447,2,20,
MCO,Airside 4,7/25/2013,1800 - 1900,21,35,57,129,38,0,0,0,0,7,231,1,16,
MCO,Airside 1,7/26/2013,0900 - 1000,24,47,63,63,68,5,0,0,0,7,206,1,7,
MCO,Airside 1,7/26/2013,1100 - 1200,22,43,36,63,27,0,0,0,0,4,130,1,9,
MCO,Airside 1,7/26/2013,1200 - 1300,52,106,103,87,57,66,205,66,0,18,602,5,11,
MCO,Airside 1,7/26/2013,1300 - 1400,70,99,14,6,10,33,77,52,0,6,198,2,11,
MCO,Airside 1,7/26/2013,1400 - 1500,44,84,50,42,12,51,87,0,0,5,247,2,12,
MCO,Airside 1,7/26/2013,1500 - 1600,32,57,41,83,93,59,0,0,0,7,283,3,12,
MCO,Airside 1,7/26/2013,1600 - 1700,14,32,144,104,4,0,0,0,0,5,257,2,12,
MCO,Airside 1,7/26/2013,1800 - 1900,8,20,118,22,0,0,0,0,0,5,145,1,8,
MCO,Airside 1,7/26/2013,1900 - 2000,15,34,116,100,13,0,0,0,0,6,235,2,11,
MCO,Airside 1,7/26/2013,2000 - 2100,5,13,114,0,0,0,0,0,0,4,118,1,16,
MCO,Airside 1,7/26/2013,2100 - 2200,14,29,59,45,0,0,0,0,0,4,108,1,7,
MCO,Airside 1,7/26/2013,2200 - 2300,8,16,81,2,0,0,0,0,0,2,85,1,7,
MCO,Airside 4,7/26/2013,1400 - 1500,17,47,391,260,93,6,0,0,0,21,771,2,18,
MCO,Airside 4,7/26/2013,1500 - 1600,42,61,21,66,207,280,2,0,0,17,593,2,20,
MCO,Airside 4,7/26/2013,1600 - 1700,16,33,225,201,18,0,0,0,0,14,458,1,23,
MCO,Airside 4,7/26/2013,1700 - 1800,23,41,177,206,175,0,0,0,0,13,571,2,22,
MCO,Airside 4,7/26/2013,1800 - 1900,25,61,216,149,125,104,3,0,0,15,612,2,14,
MCO,Airside 1,7/27/2013,0900 - 1000,23,42,46,53,52,0,0,0,0,4,155,1,7,
MCO,Airside 1,7/27/2013,1000 - 1100,21,38,45,50,36,0,0,0,0,5,136,1,6,
MCO,Airside 1,7/27/2013,1200 - 1300,45,89,115,97,115,138,257,0,0,23,745,6,18,
MCO,Airside 1,7/27/2013,1300 - 1400,32,45,17,14,74,0,0,0,0,4,109,1,14,
MCO,Airside 1,7/27/2013,1400 - 1500,14,30,107,110,0,0,0,0,0,7,224,3,17,
MCO,Airside 1,7/27/2013,1500 - 1600,12,27,135,87,0,0,0,0,0,8,230,2,8,
MCO,Airside 1,7/27/2013,1600 - 1700,10,25,168,51,0,0,0,0,0,7,226,2,9,
MCO,Airside 1,7/27/2013,1700 - 1800,8,19,81,13,0,0,0,0,0,3,97,1,8,
MCO,Airside 1,7/27/2013,1800 - 1900,8,22,120,20,0,0,0,0,0,4,144,1,9,
MCO,Airside 1,7/27/2013,1900 - 2000,13,35,240,131,21,0,0,0,0,13,405,4,18,
MCO,Airside 1,7/27/2013,2000 - 2100,10,22,167,47,0,0,0,0,0,7,221,2,19,
MCO,Airside 1,7/27/2013,2200 - 2300,17,36,94,108,16,0,0,0,0,6,224,2,7,
MCO,Airside 4,7/27/2013,1400 - 1500,22,32,61,221,23,0,0,0,0,10,315,1,21,
MCO,Airside 4,7/27/2013,1500 - 1600,19,35,289,347,85,0,0,0,0,22,743,2,22,
MCO,Airside 4,7/27/2013,1600 - 1700,8,22,440,99,0,0,0,0,0,22,561,3,21,
MCO,Airside 4,7/27/2013,1700 - 1800,22,51,323,320,202,40,0,0,0,21,906,2,22,
MCO,Airside 4,7/27/2013,1800 - 1900,22,37,86,156,73,0,0,0,0,6,321,1,21,
MCO,Airside 1,7/28/2013,0800 - 0900,23,38,32,60,30,0,0,0,0,2,124,1,7,
MCO,Airside 1,7/28/2013,1200 - 1300,35,78,115,90,61,104,64,0,0,13,447,4,8,
MCO,Airside 1,7/28/2013,1300 - 1400,28,76,49,20,18,16,14,0,0,4,121,1,8,
MCO,Airside 1,7/28/2013,1400 - 1500,45,92,98,75,4,47,151,4,0,13,392,4,9,
MCO,Airside 1,7/28/2013,1500 - 1600,45,78,71,24,0,92,113,0,0,9,309,3,10,
MCO,Airside 1,7/28/2013,1600 - 1700,51,78,51,6,9,90,116,0,0,8,280,2,10,
MCO,Airside 1,7/28/2013,1700 - 1800,14,46,78,42,0,1,0,0,0,17,138,1,7,
MCO,Airside 1,7/28/2013,1900 - 2000,27,53,98,110,172,27,0,0,0,12,419,4,11,
MCO,Airside 1,7/28/2013,2000 - 2100,5,14,118,0,0,0,0,0,0,2,120,1,17,
MCO,Airside 1,7/28/2013,2100 - 2200,5,13,130,0,0,0,0,0,0,4,134,1,20,
MCO,Airside 1,7/28/2013,2300 - 0000,8,38,76,8,1,0,0,0,0,3,88,1,6,
MCO,Airside 4,7/28/2013,1400 - 1500,14,28,323,254,0,0,0,0,0,10,587,2,19,
MCO,Airside 4,7/28/2013,1500 - 1600,26,53,219,222,199,93,0,0,0,15,748,2,19,
MCO,Airside 4,7/28/2013,1700 - 1800,0,1,131,0,0,0,0,0,0,5,136,1,18,
MCO,Airside 4,7/28/2013,1800 - 1900,18,51,355,237,134,26,0,0,0,20,772,2,20,
MCO,Airside 4,7/28/2013,1900 - 2000,22,35,53,166,52,0,0,0,0,9,280,1,17,
MCO,Airside 1,7/29/2013,0200 - 0300,5,11,23,0,0,0,0,0,0,1,24,1,6,
MCO,Airside 1,7/29/2013,0800 - 0900,22,34,33,76,18,0,0,0,0,4,131,1,10,
MCO,Airside 1,7/29/2013,1200 - 1300,29,71,183,91,131,103,35,0,0,17,560,5,11,
MCO,Airside 1,7/29/2013,1400 - 1500,24,51,124,142,98,30,0,0,0,11,405,4,10,
MCO,Airside 1,7/29/2013,1500 - 1600,17,34,92,91,22,0,0,0,0,8,213,3,10,
MCO,Airside 1,7/29/2013,1600 - 1700,13,31,72,41,2,0,0,0,0,3,118,1,12,
MCO,Airside 1,7/29/2013,1700 - 1800,4,14,130,0,0,0,0,0,0,3,133,1,10,
MCO,Airside 1,7/29/2013,1800 - 1900,9,28,206,56,0,0,0,0,0,4,266,2,9,
MCO,Airside 1,7/29/2013,1900 - 2000,3,14,40,0,0,0,0,0,0,2,42,1,6,
MCO,Airside 1,7/29/2013,2000 - 2100,7,17,100,7,0,0,0,0,0,4,111,1,11,
MCO,Airside 1,7/29/2013,2100 - 2200,8,20,105,17,0,0,0,0,0,4,126,1,13,
MCO,Airside 1,7/29/2013,2200 - 2300,7,14,49,0,0,0,0,0,0,2,51,1,6,
MCO,Airside 4,7/29/2013,1500 - 1600,31,57,177,131,242,170,0,0,0,17,737,2,15,
MCO,Airside 4,7/29/2013,1600 - 1700,16,29,146,163,0,0,0,0,0,4,313,1,15,
MCO,Airside 4,7/29/2013,1700 - 1800,17,42,275,166,129,0,0,0,0,16,586,2,15,
MCO,Airside 4,7/29/2013,1800 - 1900,19,42,145,87,85,0,0,0,0,8,325,1,13,
MCO,Airside 1,7/30/2013,0800 - 0900,39,65,16,44,48,55,18,0,0,4,185,1,7,
MCO,Airside 1,7/30/2013,1200 - 1300,36,92,138,75,61,62,98,4,0,15,453,4,12,
MCO,Airside 1,7/30/2013,1300 - 1400,36,62,32,46,59,80,2,0,0,7,226,2,15,
MCO,Airside 1,7/30/2013,1400 - 1500,19,39,41,26,28,0,0,0,0,1,96,1,11,
MCO,Airside 1,7/30/2013,1500 - 1600,22,39,27,46,30,0,0,0,0,4,107,2,8,
MCO,Airside 1,7/30/2013,1600 - 1700,19,37,141,199,35,0,0,0,0,7,382,3,12,
MCO,Airside 1,7/30/2013,1800 - 1900,22,59,131,112,99,10,0,0,0,7,359,3,8,
MCO,Airside 1,7/30/2013,2000 - 2100,9,25,142,29,0,0,0,0,0,4,175,2,11,
MCO,Airside 1,7/30/2013,2100 - 2200,15,31,53,42,2,0,0,0,0,3,100,1,5,
MCO,Airside 1,7/30/2013,2200 - 2300,12,27,54,23,0,0,0,0,0,0,77,1,5,
MCO,Airside 4,7/30/2013,1500 - 1600,24,46,189,155,234,9,0,0,0,10,597,2,15,
MCO,Airside 4,7/30/2013,1600 - 1700,13,30,189,112,0,0,0,0,0,8,309,1,16,
MCO,Airside 4,7/30/2013,1700 - 1800,39,77,135,191,309,235,140,0,0,31,1041,3,17,
MCO,Airside 4,7/30/2013,1800 - 1900,30,54,78,80,69,82,0,0,0,9,318,1,15,
MCO,Airside 1,7/31/2013,0800 - 0900,31,60,42,42,44,49,0,0,0,6,183,1,7,
MCO,Airside 1,7/31/2013,1100 - 1200,14,32,66,43,4,0,0,0,0,4,117,1,10,
MCO,Airside 1,7/31/2013,1200 - 1300,29,64,125,98,100,89,4,0,0,13,429,4,8,
MCO,Airside 1,7/31/2013,1300 - 1400,15,36,120,91,7,0,0,0,0,6,224,2,19,
MCO,Airside 1,7/31/2013,1400 - 1500,36,68,46,50,53,61,32,0,0,6,248,2,16,
MCO,Airside 1,7/31/2013,1500 - 1600,17,47,112,72,39,1,0,0,0,7,231,3,9,
MCO,Airside 1,7/31/2013,1600 - 1700,24,49,69,76,59,4,0,0,0,7,215,2,9,
MCO,Airside 1,7/31/2013,1800 - 1900,11,23,97,39,0,0,0,0,0,2,138,1,7,
MCO,Airside 1,7/31/2013,1900 - 2000,8,19,80,25,0,0,0,0,0,4,109,1,13,
MCO,Airside 1,7/31/2013,2000 - 2100,4,12,138,0,0,0,0,0,0,6,144,2,15,
MCO,Airside 1,7/31/2013,2100 - 2200,17,37,60,50,18,0,0,0,0,3,131,1,6,
MCO,Airside 1,7/31/2013,2300 - 0000,17,34,65,39,19,0,0,0,0,1,124,1,7,
MCO,Airside 4,7/31/2013,1500 - 1600,34,59,207,154,322,321,0,0,0,30,1034,3,18,
MCO,Airside 4,7/31/2013,1600 - 1700,3,10,135,0,0,0,0,0,0,2,137,1,16,
MCO,Airside 4,7/31/2013,1700 - 1800,29,50,105,349,357,51,0,0,0,26,888,2,18,
MCO,Airside 4,7/31/2013,1800 - 1900,29,54,114,187,219,65,0,0,0,16,601,2,17,
MCO,Airside 1,8/1/2013,0900 - 1000,18,38,89,70,38,0,0,0,0,5,202,1,10,
MCO,Airside 1,8/1/2013,1200 - 1300,30,59,141,96,152,124,0,0,0,16,529,4,13,
MCO,Airside 1,8/1/2013,1400 - 1500,15,44,119,62,25,0,0,0,0,6,212,2,12,
MCO,Airside 1,8/1/2013,1500 - 1600,21,40,124,185,89,0,0,0,0,13,411,4,12,
MCO,Airside 1,8/1/2013,1600 - 1700,18,33,48,76,10,0,0,0,0,5,139,1,13,
MCO,Airside 1,8/1/2013,1700 - 1800,12,25,96,48,0,0,0,0,0,3,147,1,8,
MCO,Airside 1,8/1/2013,1800 - 1900,11,22,89,45,0,0,0,0,0,7,141,1,9,
MCO,Airside 1,8/1/2013,1900 - 2000,23,41,50,65,54,0,0,0,0,6,175,1,9,
MCO,Airside 1,8/1/2013,2000 - 2100,9,20,146,27,0,0,0,0,0,7,180,2,12,
MCO,Airside 1,8/1/2013,2100 - 2200,8,19,112,14,0,0,0,0,0,1,127,1,14,
MCO,Airside 1,8/1/2013,2300 - 0000,15,34,60,44,10,0,0,0,0,4,118,1,6,
MCO,Airside 4,8/1/2013,1400 - 1500,28,53,69,87,94,35,0,0,0,14,299,1,11,
MCO,Airside 4,8/1/2013,1500 - 1600,35,52,14,77,153,62,0,0,0,10,316,1,14,
MCO,Airside 4,8/1/2013,1600 - 1700,30,78,117,100,152,86,3,0,0,15,473,1,16,
MCO,Airside 4,8/1/2013,1700 - 1800,35,64,106,50,100,149,12,0,0,12,429,2,15,
MCO,Airside 4,8/1/2013,1800 - 1900,23,46,118,97,92,12,0,0,0,9,328,1,15,
MCO,Airside 1,8/2/2013,0900 - 1000,17,33,87,100,14,0,0,0,0,5,206,1,14,
MCO,Airside 1,8/2/2013,1200 - 1300,22,50,190,301,161,10,0,0,0,20,682,5,13,
