Airport,Terminal,Date,Hour,Average,Max,p015,p1630,p3145,p4660,p6190,p91120,p121Plus,Excluded,Total,Flights,Booths,
ATL,Concourse E,1/13/2013,1800 - 1900,3,31,1194,4,1,0,0,0,0,39,1238,9,45,
ATL,Concourse E,1/13/2013,1900 - 2000,3,13,554,0,0,0,0,0,0,17,571,4,41,
ATL,Concourse E,1/13/2013,2000 - 2100,1,6,120,0,0,0,0,0,0,4,124,1,27,
ATL,Concourse F,1/13/2013,0500 - 0600,22,78,733,108,119,216,94,0,0,40,1310,6,27,
ATL,Concourse F,1/13/2013,0600 - 0700,35,68,166,7,28,171,65,0,0,10,447,2,26,
ATL,Concourse F,1/13/2013,0800 - 0900,6,20,220,21,0,0,0,0,0,7,248,1,19,
ATL,Concourse F,1/13/2013,0900 - 1000,24,59,137,55,94,44,0,0,0,8,338,1,20,
ATL,Concourse F,1/13/2013,1000 - 1100,22,53,104,52,66,21,0,0,0,4,247,2,18,
ATL,Concourse F,1/13/2013,1100 - 1200,7,20,266,26,0,0,0,0,0,9,301,2,21,
ATL,Concourse F,1/13/2013,1200 - 1300,12,36,408,168,35,0,0,0,0,18,629,4,35,
ATL,Concourse F,1/13/2013,1300 - 1400,10,29,176,65,0,0,0,0,0,9,250,2,28,
ATL,Concourse F,1/13/2013,1400 - 1500,17,49,385,140,143,14,0,0,0,22,704,3,30,
ATL,Concourse F,1/13/2013,1500 - 1600,14,45,311,184,32,0,0,0,0,16,543,5,25,
ATL,Concourse F,1/13/2013,1700 - 1800,9,49,521,110,21,3,0,0,0,19,674,4,29,
ATL,Concourse F,1/13/2013,1800 - 1900,3,9,143,0,0,0,0,0,0,3,146,1,25,
ATL,Concourse F,1/13/2013,1900 - 2000,6,23,320,27,0,0,0,0,0,9,356,2,27,
ATL,Concourse F,1/13/2013,2000 - 2100,9,26,336,87,0,0,0,0,0,12,435,2,24,
ATL,Concourse F,1/13/2013,2100 - 2200,6,22,177,2,0,0,0,0,0,10,189,2,28,
ATL,Concourse F,1/13/2013,2300 - 0000,13,26,55,40,0,0,0,0,0,6,101,1,3,
ATL,Concourse E,1/14/2013,1400 - 1500,12,51,551,150,107,9,0,0,0,24,841,6,37,
ATL,Concourse E,1/14/2013,1500 - 1600,15,42,236,155,41,0,0,0,0,17,449,3,31,
ATL,Concourse E,1/14/2013,1600 - 1700,6,18,396,20,0,0,0,0,0,9,425,3,20,
ATL,Concourse E,1/14/2013,1700 - 1800,8,41,830,172,20,0,0,0,0,28,1050,7,38,
ATL,Concourse E,1/14/2013,1800 - 1900,8,30,750,147,0,0,0,0,0,31,928,7,33,
ATL,Concourse E,1/14/2013,1900 - 2000,3,11,353,0,0,0,0,0,0,11,364,3,32,
ATL,Concourse E,1/14/2013,2000 - 2100,1,5,116,0,0,0,0,0,0,4,120,1,16,
ATL,Concourse F,1/14/2013,0500 - 0600,14,47,570,235,98,3,0,0,0,28,934,4,30,
ATL,Concourse F,1/14/2013,0600 - 0700,13,41,553,238,66,0,0,0,0,27,884,4,28,
ATL,Concourse F,1/14/2013,0700 - 0800,8,17,110,6,0,0,0,0,0,4,120,1,23,
ATL,Concourse F,1/14/2013,0900 - 1000,21,44,132,91,90,0,0,0,0,9,322,1,17,
ATL,Concourse F,1/14/2013,1000 - 1100,15,35,146,109,25,0,0,0,0,7,287,2,15,
ATL,Concourse F,1/14/2013,1100 - 1200,3,7,117,0,0,0,0,0,0,4,121,1,17,
ATL,Concourse F,1/14/2013,1200 - 1300,5,12,109,0,0,0,0,0,0,4,113,1,16,
ATL,Concourse F,1/14/2013,1300 - 1400,21,53,298,433,220,8,0,0,0,30,989,7,28,
ATL,Concourse F,1/14/2013,1400 - 1500,14,44,162,68,36,0,0,0,0,8,274,1,19,
ATL,Concourse F,1/14/2013,1500 - 1600,25,69,169,98,68,56,16,0,0,14,421,3,20,
ATL,Concourse F,1/14/2013,1600 - 1700,41,96,71,150,140,102,128,8,0,18,617,4,21,
ATL,Concourse F,1/14/2013,1700 - 1800,41,82,19,53,71,30,46,0,0,6,225,2,16,
ATL,Concourse F,1/14/2013,1800 - 1900,31,65,84,176,155,94,8,0,0,18,535,3,19,
ATL,Concourse F,1/14/2013,1900 - 2000,20,39,78,86,33,0,0,0,0,7,204,1,17,
ATL,Concourse F,1/14/2013,2000 - 2100,8,22,415,49,0,0,0,0,0,20,484,3,31,
ATL,Concourse E,1/15/2013,1400 - 1500,5,16,264,5,0,0,0,0,0,6,275,2,38,
ATL,Concourse E,1/15/2013,1500 - 1600,4,14,260,0,0,0,0,0,0,9,269,3,35,
ATL,Concourse E,1/15/2013,1600 - 1700,3,20,357,3,0,0,0,0,0,12,372,3,20,
ATL,Concourse E,1/15/2013,1700 - 1800,5,26,702,85,0,0,0,0,0,24,811,6,31,
ATL,Concourse E,1/15/2013,1800 - 1900,24,62,295,287,313,66,4,0,0,33,998,8,33,
ATL,Concourse E,1/15/2013,1900 - 2000,6,10,124,0,0,0,0,0,0,4,128,1,24,
ATL,Concourse E,1/15/2013,2000 - 2100,2,11,79,0,0,0,0,0,0,2,81,1,19,
ATL,Concourse F,1/15/2013,0500 - 0600,15,54,554,168,122,34,0,0,0,27,905,5,31,
ATL,Concourse F,1/15/2013,0600 - 0700,22,59,280,247,139,70,0,0,0,19,755,3,31,
ATL,Concourse F,1/15/2013,0700 - 0800,7,23,424,56,0,0,0,0,0,20,500,2,26,
ATL,Concourse F,1/15/2013,0900 - 1000,14,36,171,96,30,0,0,0,0,8,305,1,23,
ATL,Concourse F,1/15/2013,1000 - 1100,1,4,20,0,0,0,0,0,0,0,20,1,14,
ATL,Concourse F,1/15/2013,1100 - 1200,5,15,109,0,0,0,0,0,0,3,112,1,14,
ATL,Concourse F,1/15/2013,1200 - 1300,11,35,378,153,16,0,0,0,0,16,563,4,28,
ATL,Concourse F,1/15/2013,1300 - 1400,15,30,248,203,0,0,0,0,0,14,465,4,27,
ATL,Concourse F,1/15/2013,1400 - 1500,19,49,170,114,72,15,0,0,0,7,378,1,19,
ATL,Concourse F,1/15/2013,1500 - 1600,29,65,186,249,173,131,23,0,0,19,781,5,20,
ATL,Concourse F,1/15/2013,1600 - 1700,13,21,15,9,0,0,0,0,0,1,25,1,10,
ATL,Concourse F,1/15/2013,1700 - 1800,18,36,94,97,33,0,0,0,0,4,228,1,17,
ATL,Concourse F,1/15/2013,1800 - 1900,18,38,197,197,53,0,0,0,0,13,460,3,21,
ATL,Concourse F,1/15/2013,1900 - 2000,38,70,55,107,193,139,42,0,0,12,548,3,21,
ATL,Concourse F,1/15/2013,2000 - 2100,3,12,111,0,0,0,0,0,0,4,115,1,17,
ATL,Concourse F,1/15/2013,2100 - 2200,16,48,150,84,44,10,0,0,0,9,297,2,16,
ATL,Concourse E,1/16/2013,1500 - 1600,6,32,646,79,2,0,0,0,0,19,746,4,44,
ATL,Concourse E,1/16/2013,1600 - 1700,4,13,398,0,0,0,0,0,0,7,405,3,25,
ATL,Concourse E,1/16/2013,1700 - 1800,10,34,691,227,12,0,0,0,0,29,959,6,39,
ATL,Concourse E,1/16/2013,1800 - 1900,10,34,574,140,8,0,0,0,0,18,740,6,37,
ATL,Concourse E,1/16/2013,1900 - 2000,3,18,330,1,0,0,0,0,0,8,339,3,30,
ATL,Concourse F,1/16/2013,0000 - 0100,5,10,46,0,0,0,0,0,0,3,49,1,3,
ATL,Concourse F,1/16/2013,0500 - 0600,29,74,356,417,223,227,104,0,0,41,1368,7,32,
ATL,Concourse F,1/16/2013,0600 - 0700,46,66,6,61,15,99,59,0,0,5,245,1,28,
ATL,Concourse F,1/16/2013,0700 - 0800,2,12,253,0,0,0,0,0,0,7,260,1,30,
ATL,Concourse F,1/16/2013,0800 - 0900,7,21,189,25,0,0,0,0,0,4,218,1,18,
ATL,Concourse F,1/16/2013,1000 - 1100,15,35,168,119,38,0,0,0,0,10,335,2,24,
ATL,Concourse F,1/16/2013,1100 - 1200,4,17,158,4,0,0,0,0,0,5,167,2,18,
ATL,Concourse F,1/16/2013,1200 - 1300,11,31,400,145,3,0,0,0,0,16,564,4,30,
ATL,Concourse F,1/16/2013,1300 - 1400,13,42,487,183,64,0,0,0,0,20,754,4,30,
ATL,Concourse F,1/16/2013,1400 - 1500,4,12,130,0,0,0,0,0,0,1,131,1,21,
ATL,Concourse F,1/16/2013,1500 - 1600,4,12,96,0,0,0,0,0,0,6,102,2,12,
ATL,Concourse F,1/16/2013,1600 - 1700,17,38,144,73,48,0,0,0,0,8,273,2,22,
ATL,Concourse F,1/16/2013,1700 - 1800,8,33,387,62,8,0,0,0,0,13,470,4,22,
ATL,Concourse F,1/16/2013,1800 - 1900,13,42,183,71,29,0,0,0,0,7,290,1,21,
ATL,Concourse F,1/16/2013,1900 - 2000,8,33,371,38,6,0,0,0,0,9,424,4,22,
ATL,Concourse F,1/16/2013,2000 - 2100,1,7,52,0,0,0,0,0,0,1,53,1,29,
ATL,Concourse F,1/16/2013,2100 - 2200,4,15,227,0,0,0,0,0,0,4,231,1,36,
ATL,Concourse E,1/17/2013,1300 - 1400,5,21,288,38,0,0,0,0,0,6,332,1,51,
ATL,Concourse E,1/17/2013,1400 - 1500,3,11,145,0,0,0,0,0,0,3,148,1,39,
ATL,Concourse E,1/17/2013,1500 - 1600,6,23,575,47,0,0,0,0,0,17,639,4,47,
ATL,Concourse E,1/17/2013,1600 - 1700,3,18,264,6,0,0,0,0,0,7,277,2,25,
ATL,Concourse E,1/17/2013,1700 - 1800,3,9,333,0,0,0,0,0,0,9,342,3,25,
ATL,Concourse E,1/17/2013,1800 - 1900,9,31,910,290,3,0,0,0,0,33,1236,10,36,
ATL,Concourse E,1/17/2013,1900 - 2000,2,15,207,0,0,0,0,0,0,6,213,3,28,
ATL,Concourse E,1/17/2013,2000 - 2100,1,6,229,0,0,0,0,0,0,8,237,3,29,
ATL,Concourse F,1/17/2013,0500 - 0600,24,57,463,363,363,165,0,0,0,43,1397,7,32,
ATL,Concourse F,1/17/2013,0600 - 0700,27,44,22,102,79,0,0,0,0,5,208,1,26,
ATL,Concourse F,1/17/2013,0700 - 0800,8,21,428,39,0,0,0,0,0,15,482,2,27,
ATL,Concourse F,1/17/2013,0900 - 1000,17,39,133,106,44,0,0,0,0,9,292,1,22,
ATL,Concourse F,1/17/2013,1000 - 1100,5,14,37,0,0,0,0,0,0,2,39,1,12,
ATL,Concourse F,1/17/2013,1100 - 1200,5,15,103,0,0,0,0,0,0,3,106,1,19,
ATL,Concourse F,1/17/2013,1200 - 1300,7,18,414,8,0,0,0,0,0,11,433,3,26,
ATL,Concourse F,1/17/2013,1300 - 1400,5,22,551,22,0,0,0,0,0,23,596,5,29,
ATL,Concourse F,1/17/2013,1500 - 1600,4,17,219,5,0,0,0,0,0,9,233,4,23,
ATL,Concourse F,1/17/2013,1600 - 1700,10,33,270,126,8,0,0,0,0,9,413,3,24,
ATL,Concourse F,1/17/2013,1700 - 1800,4,8,159,0,0,0,0,0,0,6,165,2,17,
ATL,Concourse F,1/17/2013,1800 - 1900,6,23,410,42,0,0,0,0,0,12,464,3,24,
ATL,Concourse F,1/17/2013,1900 - 2000,10,31,300,75,3,0,0,0,0,14,392,3,27,
ATL,Concourse F,1/17/2013,2000 - 2100,6,20,238,18,0,0,0,0,0,8,264,2,22,
ATL,Concourse E,1/18/2013,1300 - 1400,4,19,287,12,0,0,0,0,0,6,305,2,37,
ATL,Concourse E,1/18/2013,1400 - 1500,4,23,646,43,0,0,0,0,0,17,706,4,47,
ATL,Concourse E,1/18/2013,1500 - 1600,3,16,639,2,0,0,0,0,0,16,657,5,42,
ATL,Concourse E,1/18/2013,1600 - 1700,3,15,315,0,0,0,0,0,0,11,326,2,30,
ATL,Concourse E,1/18/2013,1700 - 1800,4,14,376,0,0,0,0,0,0,11,387,3,40,
ATL,Concourse E,1/18/2013,1800 - 1900,5,21,922,34,0,0,0,0,0,23,979,8,49,
ATL,Concourse E,1/18/2013,1900 - 2000,2,18,450,2,0,0,0,0,0,14,466,4,43,
ATL,Concourse F,1/18/2013,0500 - 0600,14,44,803,514,73,0,0,0,0,42,1432,7,33,
ATL,Concourse F,1/18/2013,0600 - 0700,4,19,209,10,0,0,0,0,0,6,225,1,32,
ATL,Concourse F,1/18/2013,0800 - 0900,11,32,148,72,9,0,0,0,0,7,236,1,12,
ATL,Concourse F,1/18/2013,0900 - 1000,9,28,367,111,0,0,0,0,0,11,489,3,24,
ATL,Concourse F,1/18/2013,1000 - 1100,5,9,70,0,0,0,0,0,0,4,74,1,9,
ATL,Concourse F,1/18/2013,1200 - 1300,5,15,432,0,0,0,0,0,0,15,447,3,23,
ATL,Concourse F,1/18/2013,1300 - 1400,5,25,505,62,0,0,0,0,0,18,585,4,30,
ATL,Concourse F,1/18/2013,1400 - 1500,9,34,444,105,13,0,0,0,0,17,579,2,28,
ATL,Concourse F,1/18/2013,1500 - 1600,7,35,430,53,9,0,0,0,0,14,506,4,26,
ATL,Concourse F,1/18/2013,1600 - 1700,2,13,61,0,0,0,0,0,0,2,63,1,15,
ATL,Concourse F,1/18/2013,1700 - 1800,8,27,552,121,0,0,0,0,0,27,700,5,24,
ATL,Concourse F,1/18/2013,1900 - 2000,4,20,477,18,0,0,0,0,0,16,511,4,23,
ATL,Concourse F,1/18/2013,2000 - 2100,3,12,355,0,0,0,0,0,0,8,363,3,26,
ATL,Concourse E,1/19/2013,1200 - 1300,5,12,152,0,0,0,0,0,0,5,157,1,27,
ATL,Concourse E,1/19/2013,1300 - 1400,7,25,281,76,0,0,0,0,0,9,366,1,52,
ATL,Concourse E,1/19/2013,1400 - 1500,7,23,512,69,0,0,0,0,0,14,595,3,39,
ATL,Concourse E,1/19/2013,1500 - 1600,15,56,466,145,115,50,0,0,0,24,800,5,36,
ATL,Concourse E,1/19/2013,1600 - 1700,3,9,284,0,0,0,0,0,0,10,294,2,29,
ATL,Concourse E,1/19/2013,1700 - 1800,4,35,857,2,1,0,0,0,0,27,887,6,44,
ATL,Concourse E,1/19/2013,1800 - 1900,5,25,1228,105,0,0,0,0,0,38,1371,10,39,
ATL,Concourse E,1/19/2013,1900 - 2000,2,14,681,0,0,0,0,0,0,19,700,6,33,
ATL,Concourse E,1/19/2013,2000 - 2100,3,10,150,0,0,0,0,0,0,5,155,1,28,
ATL,Concourse F,1/19/2013,0500 - 0600,27,92,671,385,128,208,224,6,0,44,1666,8,29,
ATL,Concourse F,1/19/2013,0600 - 0700,28,56,95,0,60,70,0,0,0,6,231,1,25,
ATL,Concourse F,1/19/2013,0700 - 0800,6,18,203,10,0,0,0,0,0,7,220,1,17,
ATL,Concourse F,1/19/2013,0900 - 1000,14,30,158,124,0,0,0,0,0,5,287,1,17,
ATL,Concourse F,1/19/2013,1000 - 1100,4,18,59,1,0,0,0,0,0,2,62,1,13,
ATL,Concourse F,1/19/2013,1100 - 1200,6,16,282,7,0,0,0,0,0,7,296,2,15,
ATL,Concourse F,1/19/2013,1200 - 1300,9,29,465,90,0,0,0,0,0,15,570,4,31,
ATL,Concourse F,1/19/2013,1300 - 1400,31,50,46,66,144,35,0,0,0,7,298,2,26,
ATL,Concourse F,1/19/2013,1400 - 1500,6,18,266,16,0,0,0,0,0,6,288,1,24,
ATL,Concourse F,1/19/2013,1500 - 1600,12,34,541,218,16,0,0,0,0,27,802,6,24,
ATL,Concourse F,1/19/2013,1600 - 1700,6,17,153,5,0,0,0,0,0,2,160,1,14,
ATL,Concourse F,1/19/2013,1700 - 1800,7,14,118,0,0,0,0,0,0,2,120,1,16,
ATL,Concourse F,1/19/2013,1800 - 1900,9,28,610,155,0,0,0,0,0,23,788,5,30,
ATL,Concourse F,1/19/2013,1900 - 2000,5,28,436,29,0,0,0,0,0,13,478,4,29,
ATL,Concourse F,1/19/2013,2000 - 2100,8,31,347,55,3,0,0,0,0,15,420,3,38,
ATL,Concourse E,1/20/2013,1300 - 1400,8,42,399,68,28,0,0,0,0,13,508,2,44,
ATL,Concourse E,1/20/2013,1400 - 1500,14,47,359,190,68,1,0,0,0,20,638,5,30,
ATL,Concourse E,1/20/2013,1500 - 1600,13,48,417,117,75,13,0,0,0,22,644,4,32,
ATL,Concourse E,1/20/2013,1600 - 1700,6,36,295,26,26,0,0,0,0,11,358,3,27,
ATL,Concourse E,1/20/2013,1700 - 1800,6,58,749,76,3,5,0,0,0,25,858,6,36,
ATL,Concourse E,1/20/2013,1800 - 1900,10,46,710,242,10,1,0,0,0,21,984,7,33,
ATL,Concourse E,1/20/2013,1900 - 2000,4,15,79,0,0,0,0,0,0,3,82,1,21,
ATL,Concourse E,1/20/2013,2000 - 2100,6,11,105,0,0,0,0,0,0,4,109,1,17,
ATL,Concourse F,1/20/2013,0500 - 0600,30,90,512,369,343,147,239,0,0,49,1659,8,30,
ATL,Concourse F,1/20/2013,0600 - 0700,42,62,16,39,41,136,4,0,0,8,244,1,27,
ATL,Concourse F,1/20/2013,0800 - 0900,9,24,164,50,0,0,0,0,0,7,221,1,13,
ATL,Concourse F,1/20/2013,0900 - 1000,23,48,111,91,81,18,0,0,0,6,307,1,14,
ATL,Concourse F,1/20/2013,1000 - 1100,3,12,28,0,0,0,0,0,0,1,29,1,9,
ATL,Concourse F,1/20/2013,1100 - 1200,5,18,257,5,0,0,0,0,0,7,269,2,16,
ATL,Concourse F,1/20/2013,1200 - 1300,11,33,367,167,2,0,0,0,0,21,557,4,29,
ATL,Concourse F,1/20/2013,1300 - 1400,7,23,195,12,0,0,0,0,0,6,213,2,24,
ATL,Concourse F,1/20/2013,1400 - 1500,7,24,343,56,0,0,0,0,0,10,409,2,25,
ATL,Concourse F,1/20/2013,1500 - 1600,4,17,190,4,0,0,0,0,0,6,200,3,17,
ATL,Concourse F,1/20/2013,1600 - 1700,8,23,111,27,0,0,0,0,0,5,143,1,18,
ATL,Concourse F,1/20/2013,1700 - 1800,9,23,282,65,0,0,0,0,0,6,353,3,20,
ATL,Concourse F,1/20/2013,1800 - 1900,2,11,257,0,0,0,0,0,0,8,265,2,23,
ATL,Concourse F,1/20/2013,1900 - 2000,3,12,242,0,0,0,0,0,0,11,253,2,26,
ATL,Concourse F,1/20/2013,2000 - 2100,7,22,467,47,0,0,0,0,0,16,530,3,32,
ATL,Concourse F,1/20/2013,2100 - 2200,27,61,62,62,63,31,3,0,0,12,233,1,8,
ATL,Concourse F,1/20/2013,2200 - 2300,26,52,57,60,48,24,0,0,0,8,197,1,8,
ATL,Concourse E,1/21/2013,1400 - 1500,3,13,374,0,0,0,0,0,0,12,386,3,36,
ATL,Concourse E,1/21/2013,1500 - 1600,6,29,420,56,0,0,0,0,0,16,492,3,33,
ATL,Concourse E,1/21/2013,1600 - 1700,5,21,722,28,0,0,0,0,0,22,772,5,29,
ATL,Concourse E,1/21/2013,1700 - 1800,6,28,632,97,0,0,0,0,0,21,750,5,33,
ATL,Concourse E,1/21/2013,1800 - 1900,4,49,788,13,0,1,0,0,0,18,820,6,39,
ATL,Concourse E,1/21/2013,1900 - 2000,2,11,353,0,0,0,0,0,0,8,361,3,29,
ATL,Concourse F,1/21/2013,0000 - 0100,5,13,140,0,0,0,0,0,0,0,140,1,5,
ATL,Concourse F,1/21/2013,0500 - 0600,13,55,813,289,106,27,0,0,0,43,1278,6,29,
ATL,Concourse F,1/21/2013,0600 - 0700,28,65,77,241,208,32,8,0,0,18,584,3,28,
ATL,Concourse F,1/21/2013,0800 - 0900,8,20,187,31,0,0,0,0,0,6,224,1,23,
ATL,Concourse F,1/21/2013,1000 - 1100,13,33,202,107,10,0,0,0,0,8,327,2,24,
ATL,Concourse F,1/21/2013,1100 - 1200,4,14,279,0,0,0,0,0,0,6,285,2,25,
ATL,Concourse F,1/21/2013,1200 - 1300,7,28,360,59,0,0,0,0,0,14,433,4,27,
ATL,Concourse F,1/21/2013,1300 - 1400,28,65,281,267,244,163,20,0,0,33,1008,6,32,
ATL,Concourse F,1/21/2013,1400 - 1500,19,39,133,221,37,0,0,0,0,11,402,2,30,
ATL,Concourse F,1/21/2013,1500 - 1600,7,28,535,87,0,0,0,0,0,13,635,4,30,
ATL,Concourse F,1/21/2013,1700 - 1800,6,26,370,43,0,0,0,0,0,13,426,4,31,
ATL,Concourse F,1/21/2013,1800 - 1900,5,17,570,12,0,0,0,0,0,17,599,4,26,
ATL,Concourse F,1/21/2013,1900 - 2000,7,33,281,17,2,0,0,0,0,10,310,2,26,
ATL,Concourse F,1/21/2013,2000 - 2100,14,33,343,221,11,0,0,0,0,23,598,3,34,
ATL,Concourse F,1/21/2013,2100 - 2200,25,53,98,60,87,30,0,0,0,14,289,1,12,
ATL,Concourse E,1/22/2013,1300 - 1400,8,27,409,109,0,0,0,0,0,15,533,3,32,
ATL,Concourse E,1/22/2013,1400 - 1500,2,17,52,1,0,0,0,0,0,2,55,1,23,
ATL,Concourse E,1/22/2013,1500 - 1600,4,23,572,17,0,0,0,0,0,19,608,4,29,
ATL,Concourse E,1/22/2013,1600 - 1700,4,13,284,0,0,0,0,0,0,5,289,2,21,
ATL,Concourse E,1/22/2013,1700 - 1800,7,23,762,50,0,0,0,0,0,24,836,6,32,
ATL,Concourse E,1/22/2013,1800 - 1900,4,17,698,8,0,0,0,0,0,17,723,6,30,
ATL,Concourse E,1/22/2013,1900 - 2000,2,10,501,0,0,0,0,0,0,9,510,5,28,
ATL,Concourse F,1/22/2013,0500 - 0600,19,63,628,358,148,112,5,0,0,42,1293,7,27,
ATL,Concourse F,1/22/2013,0600 - 0700,18,49,214,162,76,12,0,0,0,8,472,2,22,
ATL,Concourse F,1/22/2013,0800 - 0900,12,28,119,85,0,0,0,0,0,5,209,1,12,
ATL,Concourse F,1/22/2013,0900 - 1000,18,38,107,98,53,0,0,0,0,7,265,1,12,
ATL,Concourse F,1/22/2013,1000 - 1100,2,6,29,0,0,0,0,0,0,1,30,1,9,
ATL,Concourse F,1/22/2013,1100 - 1200,3,11,220,0,0,0,0,0,0,6,226,2,13,
ATL,Concourse F,1/22/2013,1200 - 1300,3,14,341,0,0,0,0,0,0,10,351,3,27,
ATL,Concourse F,1/22/2013,1300 - 1400,13,49,511,169,74,16,0,0,0,21,791,5,29,
ATL,Concourse F,1/22/2013,1400 - 1500,13,39,176,98,22,0,0,0,0,7,303,2,21,
ATL,Concourse F,1/22/2013,1500 - 1600,6,29,307,29,0,0,0,0,0,10,346,4,19,
ATL,Concourse F,1/22/2013,1600 - 1700,7,22,170,27,0,0,0,0,0,7,204,1,18,
ATL,Concourse F,1/22/2013,1700 - 1800,16,40,149,111,36,0,0,0,0,16,312,1,23,
ATL,Concourse F,1/22/2013,1800 - 1900,9,44,317,45,6,0,0,0,0,13,381,3,23,
ATL,Concourse F,1/22/2013,1900 - 2000,8,24,319,57,0,0,0,0,0,9,385,3,21,
ATL,Concourse F,1/22/2013,2000 - 2100,6,20,85,14,0,0,0,0,0,4,103,1,18,
ATL,Concourse E,1/23/2013,1400 - 1500,5,21,359,35,0,0,0,0,0,12,406,2,39,
ATL,Concourse E,1/23/2013,1500 - 1600,4,13,275,0,0,0,0,0,0,11,286,3,25,
ATL,Concourse E,1/23/2013,1600 - 1700,7,24,395,55,0,0,0,0,0,14,464,3,25,
ATL,Concourse E,1/23/2013,1700 - 1800,3,26,725,10,0,0,0,0,0,22,757,6,32,
ATL,Concourse E,1/23/2013,1800 - 1900,10,38,574,221,11,0,0,0,0,24,830,7,33,
ATL,Concourse E,1/23/2013,1900 - 2000,2,11,396,0,0,0,0,0,0,9,405,4,22,
ATL,Concourse F,1/23/2013,0500 - 0600,22,68,480,258,253,122,12,0,0,39,1164,6,28,
ATL,Concourse F,1/23/2013,0600 - 0700,14,36,185,124,47,0,0,0,0,11,367,2,26,
ATL,Concourse F,1/23/2013,0700 - 0800,4,17,348,6,0,0,0,0,0,11,365,2,28,
ATL,Concourse F,1/23/2013,0900 - 1000,11,25,148,72,0,0,0,0,0,7,227,1,20,
ATL,Concourse F,1/23/2013,1000 - 1100,4,14,38,0,0,0,0,0,0,2,40,1,13,
ATL,Concourse F,1/23/2013,1100 - 1200,6,13,120,0,0,0,0,0,0,4,124,1,19,
ATL,Concourse F,1/23/2013,1200 - 1300,6,33,529,43,2,0,0,0,0,17,591,5,24,
ATL,Concourse F,1/23/2013,1300 - 1400,17,52,413,172,129,16,0,0,0,23,753,5,29,
ATL,Concourse F,1/23/2013,1400 - 1500,13,43,281,144,23,0,0,0,0,14,462,3,16,
ATL,Concourse F,1/23/2013,1500 - 1600,25,71,132,136,119,29,6,0,0,16,438,4,19,
ATL,Concourse F,1/23/2013,1700 - 1800,11,31,185,97,3,0,0,0,0,8,293,2,16,
ATL,Concourse F,1/23/2013,1800 - 1900,9,29,290,64,0,0,0,0,0,10,364,3,20,
ATL,Concourse F,1/23/2013,1900 - 2000,4,14,204,0,0,0,0,0,0,8,212,2,23,
ATL,Concourse F,1/23/2013,2000 - 2100,2,7,109,0,0,0,0,0,0,0,109,1,20,
ATL,Concourse E,1/24/2013,1300 - 1400,11,32,270,124,15,0,0,0,0,13,422,2,37,
ATL,Concourse E,1/24/2013,1400 - 1500,3,12,174,0,0,0,0,0,0,6,180,1,28,
ATL,Concourse E,1/24/2013,1500 - 1600,3,20,340,8,0,0,0,0,0,10,358,4,29,
ATL,Concourse E,1/24/2013,1600 - 1700,4,13,214,0,0,0,0,0,0,5,219,2,17,
ATL,Concourse E,1/24/2013,1700 - 1800,7,30,294,49,0,0,0,0,0,10,353,3,27,
ATL,Concourse E,1/24/2013,1800 - 1900,14,49,568,327,74,12,0,0,0,27,1008,9,27,
ATL,Concourse E,1/24/2013,1900 - 2000,4,12,255,0,0,0,0,0,0,3,258,3,22,
ATL,Concourse E,1/24/2013,2000 - 2100,0,4,66,0,0,0,0,0,0,2,68,1,20,
ATL,Concourse F,1/24/2013,0500 - 0600,28,72,532,502,189,375,88,0,0,57,1743,9,29,
ATL,Concourse F,1/24/2013,0800 - 0900,6,19,171,16,0,0,0,0,0,6,193,1,16,
ATL,Concourse F,1/24/2013,1000 - 1100,3,8,49,0,0,0,0,0,0,2,51,1,15,
ATL,Concourse F,1/24/2013,1100 - 1200,7,20,280,42,0,0,0,0,0,9,331,2,20,
ATL,Concourse F,1/24/2013,1200 - 1300,13,33,373,259,10,0,0,0,0,20,662,5,30,
ATL,Concourse F,1/24/2013,1300 - 1400,9,34,455,107,6,0,0,0,0,17,585,3,28,
ATL,Concourse F,1/24/2013,1400 - 1500,7,21,243,35,0,0,0,0,0,5,283,2,19,
ATL,Concourse F,1/24/2013,1500 - 1600,3,24,116,1,0,0,0,0,0,3,120,3,14,
ATL,Concourse F,1/24/2013,1700 - 1800,16,36,262,319,16,0,0,0,0,12,609,4,21,
ATL,Concourse F,1/24/2013,1800 - 1900,11,49,356,85,42,3,0,0,0,16,502,4,20,
ATL,Concourse F,1/24/2013,1900 - 2000,6,23,221,30,0,0,0,0,0,9,260,2,17,
ATL,Concourse F,1/24/2013,2000 - 2100,2,7,42,0,0,0,0,0,0,2,44,2,12,
ATL,Concourse E,1/25/2013,1300 - 1400,1,11,176,0,0,0,0,0,0,5,181,1,30,
ATL,Concourse E,1/25/2013,1400 - 1500,9,34,673,192,27,0,0,0,0,27,919,5,39,
ATL,Concourse E,1/25/2013,1500 - 1600,4,15,230,0,0,0,0,0,0,7,237,2,29,
ATL,Concourse E,1/25/2013,1600 - 1700,6,37,505,59,8,0,0,0,0,15,587,4,29,
ATL,Concourse E,1/25/2013,1700 - 1800,6,23,440,25,0,0,0,0,0,10,475,3,31,
ATL,Concourse E,1/25/2013,1800 - 1900,13,33,585,597,10,0,0,0,0,35,1227,9,31,
ATL,Concourse E,1/25/2013,1900 - 2000,1,6,94,0,0,0,0,0,0,0,94,1,12,
