Airport,Terminal,Date,Hour,Average,Max,p015,p1630,pp3145,p4660,p6190,p91120,p121Plus,Excluded,Total,Flights,Booths
SEA,South Satellite,11/18/2015,0600 - 0700,4,18,116,2,0,0,0,0,0,3,121,2,12
SEA,South Satellite,11/18/2015,0700 - 0800,6,18,223,16,0,0,0,0,0,10,249,2,13
SEA,South Satellite,11/18/2015,0900 - 1000,9,27,421,75,0,0,0,0,0,19,515,4,13
SEA,South Satellite,11/18/2015,1000 - 1100,6,19,172,10,0,0,0,0,0,6,188,1,13
SEA,South Satellite,11/18/2015,1100 - 1200,11,35,442,146,11,0,0,0,0,30,629,4,14
SEA,South Satellite,11/18/2015,1200 - 1300,11,29,275,97,0,0,0,0,0,17,389,3,13
SEA,South Satellite,11/18/2015,1400 - 1500,3,6,32,0,0,0,0,0,0,2,34,1,3
SEA,South Satellite,11/18/2015,1500 - 1600,6,21,169,8,0,0,0,0,0,8,185,2,10
SEA,South Satellite,11/18/2015,1600 - 1700,8,33,284,41,8,0,0,0,0,15,348,3,7
SEA,South Satellite,11/18/2015,1700 - 1800,11,38,283,63,32,0,0,0,0,11,389,2,7
SEA,South Satellite,11/18/2015,1900 - 2000,2,12,121,0,0,0,0,0,0,4,125,1,2
SEA,South Satellite,11/18/2015,2000 - 2100,2,8,146,0,0,0,0,0,0,4,150,1,3
SEA,South Satellite,11/18/2015,2200 - 2300,1,7,122,0,0,0,0,0,0,5,127,1,2
SEA,South Satellite,11/19/2015,0500 - 0600,8,23,113,25,0,0,0,0,0,7,145,1,11
SEA,South Satellite,11/19/2015,0600 - 0700,2,9,47,0,0,0,0,0,0,1,48,1,8
SEA,South Satellite,11/19/2015,0700 - 0800,2,6,51,0,0,0,0,0,0,1,52,1,4
SEA,South Satellite,11/19/2015,0800 - 0900,9,30,319,77,0,0,0,0,0,19,415,3,11
SEA,South Satellite,11/19/2015,0900 - 1000,12,37,254,91,21,0,0,0,0,12,378,2,13
SEA,South Satellite,11/19/2015,1000 - 1100,3,14,132,0,0,0,0,0,0,4,136,1,11
SEA,South Satellite,11/19/2015,1100 - 1200,4,17,230,4,0,0,0,0,0,8,242,1,14
SEA,South Satellite,11/19/2015,1200 - 1300,19,49,289,259,128,10,0,0,0,21,707,5,16
SEA,South Satellite,11/19/2015,1300 - 1400,2,10,32,0,0,0,0,0,0,1,33,1,3
SEA,South Satellite,11/19/2015,1400 - 1500,2,6,24,0,0,0,0,0,0,1,25,1,2
SEA,South Satellite,11/19/2015,1500 - 1600,2,13,157,0,0,0,0,0,0,5,162,1,8
SEA,South Satellite,11/19/2015,1600 - 1700,9,37,337,86,25,0,0,0,0,12,460,4,8
SEA,South Satellite,11/19/2015,1800 - 1900,10,29,168,58,0,0,0,0,0,7,233,1,7
SEA,South Satellite,11/19/2015,1900 - 2000,2,12,240,0,0,0,0,0,0,8,248,2,6
SEA,South Satellite,11/19/2015,2000 - 2100,2,7,120,0,0,0,0,0,0,3,123,1,2
SEA,South Satellite,11/19/2015,2100 - 2200,6,27,90,17,0,0,0,0,0,4,111,1,4
SEA,South Satellite,11/20/2015,0600 - 0700,4,12,167,0,0,0,0,0,0,5,172,2,12
SEA,South Satellite,11/20/2015,0700 - 0800,4,23,380,47,0,0,0,0,0,13,440,3,14
SEA,South Satellite,11/20/2015,0800 - 0900,4,14,268,0,0,0,0,0,0,8,276,2,12
SEA,South Satellite,11/20/2015,1000 - 1100,5,17,331,9,0,0,0,0,0,11,351,2,13
SEA,South Satellite,11/20/2015,1100 - 1200,7,27,693,99,0,0,0,0,0,30,822,5,16
SEA,South Satellite,11/20/2015,1200 - 1300,12,34,327,182,16,0,0,0,0,17,542,3,17
SEA,South Satellite,11/20/2015,1400 - 1500,2,5,27,0,0,0,0,0,0,1,28,1,3
SEA,South Satellite,11/20/2015,1500 - 1600,3,14,304,0,0,0,0,0,0,10,314,2,9
SEA,South Satellite,11/20/2015,1600 - 1700,6,23,310,23,0,0,0,0,0,10,343,3,6
SEA,South Satellite,11/20/2015,1700 - 1800,8,21,129,19,0,0,0,0,0,9,157,1,5
SEA,South Satellite,11/20/2015,1800 - 1900,8,30,183,46,0,0,0,0,0,7,236,1,9
SEA,South Satellite,11/20/2015,1900 - 2000,4,12,153,0,0,0,0,0,0,5,158,1,2
SEA,South Satellite,11/20/2015,2000 - 2100,3,11,118,0,0,0,0,0,0,2,120,1,2
SEA,South Satellite,11/20/2015,2100 - 2200,3,11,151,0,0,0,0,0,0,5,156,1,2
SEA,South Satellite,11/21/2015,0600 - 0700,11,26,139,34,0,0,0,0,0,4,177,2,14
SEA,South Satellite,11/21/2015,0700 - 0800,3,14,450,0,0,0,0,0,0,17,467,3,15
SEA,South Satellite,11/21/2015,0800 - 0900,4,11,128,0,0,0,0,0,0,6,134,2,15
SEA,South Satellite,11/21/2015,0900 - 1000,3,10,228,0,0,0,0,0,0,6,234,1,15
SEA,South Satellite,11/21/2015,1000 - 1100,11,44,374,87,50,0,0,0,0,16,527,3,16
SEA,South Satellite,11/21/2015,1100 - 1200,13,45,497,283,37,0,0,0,0,27,844,5,17
SEA,South Satellite,11/21/2015,1200 - 1300,20,43,161,216,108,0,0,0,0,18,503,3,18
SEA,South Satellite,11/21/2015,1500 - 1600,1,9,321,0,0,0,0,0,0,9,330,3,17
SEA,South Satellite,11/21/2015,1600 - 1700,15,34,223,122,52,0,0,0,0,17,414,3,6
SEA,South Satellite,11/21/2015,1700 - 1800,7,26,114,35,0,0,0,0,0,4,153,1,8
SEA,South Satellite,11/21/2015,1800 - 1900,10,33,169,42,7,0,0,0,0,5,223,1,9
SEA,South Satellite,11/21/2015,2000 - 2100,1,5,122,0,0,0,0,0,0,1,123,1,3
SEA,South Satellite,11/21/2015,2100 - 2200,2,7,127,0,0,0,0,0,0,3,130,1,2
SEA,South Satellite,11/22/2015,0500 - 0600,12,25,148,50,0,0,0,0,0,6,204,1,17
SEA,South Satellite,11/22/2015,0600 - 0700,5,11,40,0,0,0,0,0,0,0,40,1,6
SEA,South Satellite,11/22/2015,0700 - 0800,6,19,170,8,0,0,0,0,0,7,185,2,16
SEA,South Satellite,11/22/2015,0800 - 0900,1,4,44,0,0,0,0,0,0,0,44,1,4
SEA,South Satellite,11/22/2015,0900 - 1000,4,18,532,9,0,0,0,0,0,15,556,3,16
SEA,South Satellite,11/22/2015,1000 - 1100,5,12,189,0,0,0,0,0,0,5,194,1,15
SEA,South Satellite,11/22/2015,1100 - 1200,4,17,205,4,0,0,0,0,0,5,214,2,17
SEA,South Satellite,11/22/2015,1200 - 1300,18,44,401,368,143,0,0,0,0,33,945,5,21
SEA,South Satellite,11/22/2015,1300 - 1400,4,11,20,0,0,0,0,0,0,1,21,1,2
SEA,South Satellite,11/22/2015,1400 - 1500,1,4,22,0,0,0,0,0,0,0,22,1,1
SEA,South Satellite,11/22/2015,1500 - 1600,1,9,277,0,0,0,0,0,0,12,289,3,14
SEA,South Satellite,11/22/2015,1600 - 1700,2,10,169,0,0,0,0,0,0,6,175,2,9
SEA,South Satellite,11/22/2015,1700 - 1800,9,25,206,45,0,0,0,0,0,7,258,1,8
SEA,South Satellite,11/22/2015,1800 - 1900,8,20,188,17,0,0,0,0,0,6,211,1,8
SEA,South Satellite,11/22/2015,1900 - 2000,4,10,163,0,0,0,0,0,0,4,167,1,2
SEA,South Satellite,11/22/2015,2000 - 2100,3,12,171,0,0,0,0,0,0,5,176,1,3
SEA,South Satellite,11/22/2015,2100 - 2200,4,14,157,0,0,0,0,0,0,3,160,1,2
SEA,South Satellite,11/23/2015,0500 - 0600,9,22,130,26,0,0,0,0,0,6,162,1,14
SEA,South Satellite,11/23/2015,0600 - 0700,3,13,193,0,0,0,0,0,0,6,199,2,15
SEA,South Satellite,11/23/2015,0700 - 0800,3,8,34,0,0,0,0,0,0,1,35,1,4
SEA,South Satellite,11/23/2015,0800 - 0900,5,13,53,0,0,0,0,0,0,1,54,1,8
SEA,South Satellite,11/23/2015,0900 - 1000,6,16,254,5,0,0,0,0,0,12,271,2,16
SEA,South Satellite,11/23/2015,1000 - 1100,7,23,254,58,0,0,0,0,0,8,320,2,15
SEA,South Satellite,11/23/2015,1100 - 1200,7,27,332,44,0,0,0,0,0,12,388,3,15
SEA,South Satellite,11/23/2015,1200 - 1300,11,32,292,105,6,0,0,0,0,15,418,2,12
SEA,South Satellite,11/23/2015,1300 - 1400,5,13,28,0,0,0,0,0,0,1,29,1,3
SEA,South Satellite,11/23/2015,1400 - 1500,3,15,130,0,0,0,0,0,0,6,136,2,12
SEA,South Satellite,11/23/2015,1500 - 1600,9,34,346,41,8,0,0,0,0,20,415,2,13
SEA,South Satellite,11/23/2015,1600 - 1700,2,17,136,1,0,0,0,0,0,5,142,2,7
SEA,South Satellite,11/23/2015,1800 - 1900,10,26,193,59,0,0,0,0,0,6,258,1,8
SEA,South Satellite,11/23/2015,1900 - 2000,3,10,178,0,0,0,0,0,0,5,183,1,3
SEA,South Satellite,11/23/2015,2000 - 2100,3,11,150,0,0,0,0,0,0,6,156,1,2
SEA,South Satellite,11/23/2015,2100 - 2200,3,14,123,0,0,0,0,0,0,1,124,1,5
SEA,South Satellite,11/24/2015,0500 - 0600,19,27,24,86,0,0,0,0,0,2,112,1,10
SEA,South Satellite,11/24/2015,0600 - 0700,2,5,49,0,0,0,0,0,0,0,49,1,4
SEA,South Satellite,11/24/2015,0700 - 0800,3,8,33,0,0,0,0,0,0,1,34,1,5
SEA,South Satellite,11/24/2015,0900 - 1000,8,24,224,26,0,0,0,0,0,13,263,2,13
SEA,South Satellite,11/24/2015,1000 - 1100,3,13,116,0,0,0,0,0,0,3,119,1,12
SEA,South Satellite,11/24/2015,1100 - 1200,10,39,501,114,23,0,0,0,0,20,658,3,15
SEA,South Satellite,11/24/2015,1200 - 1300,13,34,236,120,13,0,0,0,0,15,384,3,17
SEA,South Satellite,11/24/2015,1300 - 1400,12,30,110,57,0,0,0,0,0,6,173,1,11
SEA,South Satellite,11/24/2015,1400 - 1500,3,8,31,0,0,0,0,0,0,1,32,1,5
SEA,South Satellite,11/24/2015,1600 - 1700,5,21,262,14,0,0,0,0,0,10,286,3,8
SEA,South Satellite,11/24/2015,1700 - 1800,6,18,119,11,0,0,0,0,0,3,133,1,7
SEA,South Satellite,11/24/2015,1800 - 1900,12,28,274,147,0,0,0,0,0,12,433,2,8
SEA,South Satellite,11/24/2015,2000 - 2100,12,22,88,23,0,0,0,0,0,4,115,1,2
SEA,South Satellite,11/24/2015,2100 - 2200,1,8,101,0,0,0,0,0,0,3,104,1,2
SEA,South Satellite,11/25/2015,0500 - 0600,6,13,101,0,0,0,0,0,0,6,107,1,14
SEA,South Satellite,11/25/2015,0600 - 0700,5,25,183,25,0,0,0,0,0,6,214,2,16
SEA,South Satellite,11/25/2015,0700 - 0800,6,21,102,21,0,0,0,0,0,3,126,2,15
SEA,South Satellite,11/25/2015,0800 - 0900,3,12,179,0,0,0,0,0,0,6,185,1,16
SEA,South Satellite,11/25/2015,0900 - 1000,7,20,195,16,0,0,0,0,0,12,223,2,16
SEA,South Satellite,11/25/2015,1000 - 1100,3,12,94,0,0,0,0,0,0,2,96,1,15
SEA,South Satellite,11/25/2015,1100 - 1200,7,41,434,44,8,0,0,0,0,21,507,3,18
SEA,South Satellite,11/25/2015,1200 - 1300,8,28,475,98,0,0,0,0,0,25,598,5,19
SEA,South Satellite,11/25/2015,1400 - 1500,0,0,7,0,0,0,0,0,0,1,8,1,0
SEA,South Satellite,11/25/2015,1500 - 1600,5,21,322,13,0,0,0,0,0,13,348,2,14
SEA,South Satellite,11/25/2015,1600 - 1700,6,17,136,4,0,0,0,0,0,7,147,2,7
SEA,South Satellite,11/25/2015,1700 - 1800,3,10,55,0,0,0,0,0,0,4,59,1,7
SEA,South Satellite,11/25/2015,1800 - 1900,8,30,325,68,0,0,0,0,0,10,403,2,10
SEA,South Satellite,11/25/2015,2000 - 2100,1,4,118,0,0,0,0,0,0,6,124,2,2
SEA,South Satellite,11/25/2015,2100 - 2200,3,9,102,0,0,0,0,0,0,4,106,1,2
SEA,South Satellite,11/26/2015,0500 - 0600,19,31,43,132,2,0,0,0,0,6,183,1,13
SEA,South Satellite,11/26/2015,0600 - 0700,11,35,132,38,18,0,0,0,0,11,199,2,14
SEA,South Satellite,11/26/2015,0700 - 0800,0,4,45,0,0,0,0,0,0,2,47,1,5
SEA,South Satellite,11/26/2015,0800 - 0900,7,23,146,40,0,0,0,0,0,8,194,2,12
SEA,South Satellite,11/26/2015,1000 - 1100,9,27,174,60,0,0,0,0,0,8,242,2,14
SEA,South Satellite,11/26/2015,1100 - 1200,6,19,383,19,0,0,0,0,0,11,413,3,16
SEA,South Satellite,11/26/2015,1200 - 1300,0,3,32,0,0,0,0,0,0,1,33,1,4
SEA,South Satellite,11/26/2015,1400 - 1500,0,1,26,0,0,0,0,0,0,0,26,1,1
SEA,South Satellite,11/26/2015,1600 - 1700,4,34,234,19,3,0,0,0,0,7,263,3,8
SEA,South Satellite,11/26/2015,1900 - 2000,10,35,305,71,19,0,0,0,0,11,406,2,8
SEA,South Satellite,11/26/2015,2000 - 2100,4,15,177,0,0,0,0,0,0,6,183,1,2
SEA,South Satellite,11/26/2015,2100 - 2200,4,15,146,0,0,0,0,0,0,5,151,1,2
SEA,South Satellite,11/27/2015,0600 - 0700,3,16,151,5,0,0,0,0,0,5,161,2,14
SEA,South Satellite,11/27/2015,0700 - 0800,45,99,170,28,0,0,63,91,0,22,374,2,14
SEA,South Satellite,11/27/2015,0800 - 0900,7,11,28,0,0,0,0,0,0,1,29,1,3
SEA,South Satellite,11/27/2015,0900 - 1000,1,6,82,0,0,0,0,0,0,1,83,1,12
SEA,South Satellite,11/27/2015,1100 - 1200,16,59,488,230,120,44,0,0,0,33,915,6,18
SEA,South Satellite,11/27/2015,1200 - 1300,32,54,17,58,49,26,0,0,0,5,155,1,16
SEA,South Satellite,11/27/2015,1300 - 1400,0,2,43,0,0,0,0,0,0,2,45,1,5
SEA,South Satellite,11/27/2015,1400 - 1500,2,10,118,0,0,0,0,0,0,5,123,2,13
SEA,South Satellite,11/27/2015,1500 - 1600,5,18,181,10,0,0,0,0,0,7,198,1,13
SEA,South Satellite,11/27/2015,1600 - 1700,3,14,213,0,0,0,0,0,0,9,222,3,6
SEA,South Satellite,11/27/2015,1700 - 1800,1,5,42,0,0,0,0,0,0,1,43,1,3
SEA,South Satellite,11/27/2015,1800 - 1900,13,34,134,61,16,0,0,0,0,12,223,1,8
SEA,South Satellite,11/27/2015,1900 - 2000,5,11,177,0,0,0,0,0,0,6,183,1,6
SEA,South Satellite,11/27/2015,2000 - 2100,6,14,115,0,0,0,0,0,0,6,121,1,2
SEA,South Satellite,11/27/2015,2100 - 2200,7,15,149,0,0,0,0,0,0,8,157,1,3
SEA,South Satellite,11/28/2015,0600 - 0700,8,23,221,39,0,0,0,0,0,12,272,2,16
SEA,South Satellite,11/28/2015,0700 - 0800,4,12,61,0,0,0,0,0,0,1,62,1,6
SEA,South Satellite,11/28/2015,0800 - 0900,2,6,36,0,0,0,0,0,0,1,37,1,8
SEA,South Satellite,11/28/2015,0900 - 1000,6,18,315,14,0,0,0,0,0,13,342,2,13
SEA,South Satellite,11/28/2015,1000 - 1100,13,37,230,112,20,0,0,0,0,12,374,2,16
SEA,South Satellite,11/28/2015,1100 - 1200,14,32,323,169,12,0,0,0,0,18,522,2,17
SEA,South Satellite,11/28/2015,1200 - 1300,12,35,407,215,9,0,0,0,0,19,650,4,20
SEA,South Satellite,11/28/2015,1400 - 1500,3,10,239,0,0,0,0,0,0,4,243,2,14
SEA,South Satellite,11/28/2015,1500 - 1600,5,18,418,16,0,0,0,0,0,14,448,2,13
SEA,South Satellite,11/28/2015,1600 - 1700,3,12,242,0,0,0,0,0,0,4,246,3,6
SEA,South Satellite,11/28/2015,1700 - 1800,2,8,177,0,0,0,0,0,0,4,181,1,6
SEA,South Satellite,11/28/2015,1800 - 1900,15,39,186,98,36,0,0,0,0,10,330,1,9
SEA,South Satellite,11/28/2015,2000 - 2100,3,12,156,0,0,0,0,0,0,5,161,1,2
SEA,South Satellite,11/28/2015,2100 - 2200,4,20,324,13,0,0,0,0,0,11,348,2,5
SEA,South Satellite,11/29/2015,0500 - 0600,20,40,109,109,49,0,0,0,0,6,273,1,14
SEA,South Satellite,11/29/2015,0600 - 0700,14,41,236,88,56,0,0,0,0,9,389,2,15
SEA,South Satellite,11/29/2015,0700 - 0800,6,28,115,8,0,0,0,0,0,3,126,2,5
SEA,South Satellite,11/29/2015,0800 - 0900,4,16,420,5,0,0,0,0,0,16,441,2,13
SEA,South Satellite,11/29/2015,0900 - 1000,9,19,234,44,0,0,0,0,0,13,291,1,13
SEA,South Satellite,11/29/2015,1000 - 1100,6,15,158,0,0,0,0,0,0,4,162,1,13
SEA,South Satellite,11/29/2015,1100 - 1200,8,28,627,117,0,0,0,0,0,25,769,4,19
SEA,South Satellite,11/29/2015,1200 - 1300,11,40,670,191,51,0,0,0,0,27,939,3,19
SEA,South Satellite,11/29/2015,1300 - 1400,1,5,27,0,0,0,0,0,0,2,29,1,3
SEA,South Satellite,11/29/2015,1400 - 1500,1,5,49,0,0,0,0,0,0,1,50,1,8
SEA,South Satellite,11/29/2015,1500 - 1600,2,10,393,0,0,0,0,0,0,14,407,2,16
SEA,South Satellite,11/29/2015,1600 - 1700,9,34,408,85,6,0,0,0,0,24,523,4,9
SEA,South Satellite,11/29/2015,1800 - 1900,9,22,222,41,0,0,0,0,0,14,277,1,10
SEA,South Satellite,11/29/2015,2000 - 2100,7,17,171,4,0,0,0,0,0,8,183,1,5
SEA,South Satellite,11/29/2015,2100 - 2200,8,19,161,17,0,0,0,0,0,6,184,1,6
SEA,South Satellite,11/29/2015,2300 - 0000,38,54,2,0,131,19,0,0,0,5,157,1,4
SEA,South Satellite,11/30/2015,0600 - 0700,14,43,207,54,43,0,0,0,0,10,314,2,9
SEA,South Satellite,11/30/2015,0700 - 0800,22,66,258,102,80,60,16,0,0,12,528,4,14
SEA,South Satellite,11/30/2015,0900 - 1000,8,18,209,16,0,0,0,0,0,9,234,1,10
SEA,South Satellite,11/30/2015,1000 - 1100,5,13,162,0,0,0,0,0,0,5,167,1,10
SEA,South Satellite,11/30/2015,1100 - 1200,5,19,491,25,0,0,0,0,0,16,532,3,9
SEA,South Satellite,11/30/2015,1200 - 1300,13,43,467,203,72,0,0,0,0,30,772,3,17
SEA,South Satellite,11/30/2015,1300 - 1400,7,23,167,37,0,0,0,0,0,8,212,2,14
SEA,South Satellite,11/30/2015,1500 - 1600,5,16,332,2,0,0,0,0,0,9,343,2,13
SEA,South Satellite,11/30/2015,1600 - 1700,8,23,446,40,0,0,0,0,0,14,500,4,9
SEA,South Satellite,11/30/2015,1800 - 1900,21,34,72,149,20,0,0,0,0,8,249,1,9
SEA,South Satellite,11/30/2015,1900 - 2000,8,15,156,0,0,0,0,0,0,9,165,1,4
SEA,South Satellite,11/30/2015,2100 - 2200,6,15,312,0,0,0,0,0,0,17,329,2,5
SEA,South Satellite,12/1/2015,0600 - 0700,10,41,327,79,32,0,0,0,0,13,451,3,12
SEA,South Satellite,12/1/2015,0700 - 0800,3,19,59,4,0,0,0,0,0,0,63,1,6
SEA,South Satellite,12/1/2015,0800 - 0900,6,24,176,25,0,0,0,0,0,6,207,2,11
SEA,South Satellite,12/1/2015,0900 - 1000,5,17,410,7,0,0,0,0,0,13,430,3,13
SEA,South Satellite,12/1/2015,1100 - 1200,5,18,199,9,0,0,0,0,0,5,213,2,13
SEA,South Satellite,12/1/2015,1200 - 1300,7,21,508,69,0,0,0,0,0,20,597,3,16
SEA,South Satellite,12/1/2015,1300 - 1400,6,21,310,25,0,0,0,0,0,10,345,2,14
SEA,South Satellite,12/1/2015,1400 - 1500,3,7,40,0,0,0,0,0,0,2,42,1,4
SEA,South Satellite,12/1/2015,1500 - 1600,5,32,229,25,1,0,0,0,0,8,263,2,9
SEA,South Satellite,12/1/2015,1600 - 1700,15,53,188,96,40,4,0,0,0,12,340,3,8
SEA,South Satellite,12/1/2015,1700 - 1800,4,12,165,0,0,0,0,0,0,5,170,1,7
SEA,South Satellite,12/1/2015,1800 - 1900,52,79,2,0,78,169,38,0,0,9,296,1,7
SEA,South Satellite,12/1/2015,1900 - 2000,5,21,167,7,0,0,0,0,0,7,181,1,6
SEA,South Satellite,12/1/2015,2000 - 2100,5,11,116,0,0,0,0,0,0,7,123,1,1
SEA,South Satellite,12/1/2015,2100 - 2200,5,18,142,15,0,0,0,0,0,5,162,1,5
SEA,South Satellite,12/2/2015,0600 - 0700,6,30,299,34,0,0,0,0,0,14,347,3,9
SEA,South Satellite,12/2/2015,0700 - 0800,11,36,180,70,23,0,0,0,0,7,280,3,11
SEA,South Satellite,12/2/2015,0800 - 0900,2,6,28,0,0,0,0,0,0,1,29,1,5
SEA,South Satellite,12/2/2015,0900 - 1000,5,16,215,5,0,0,0,0,0,5,225,1,14
SEA,South Satellite,12/2/2015,1000 - 1100,3,12,200,0,0,0,0,0,0,6,206,2,14
SEA,South Satellite,12/2/2015,1100 - 1200,9,37,548,117,11,0,0,0,0,22,698,4,16
SEA,South Satellite,12/2/2015,1200 - 1300,12,36,202,85,12,0,0,0,0,9,308,3,15
SEA,South Satellite,12/2/2015,1400 - 1500,7,13,34,0,0,0,0,0,0,0,34,1,5
SEA,South Satellite,12/2/2015,1500 - 1600,6,19,325,16,0,0,0,0,0,14,355,2,9
SEA,South Satellite,12/2/2015,1600 - 1700,7,17,111,7,0,0,0,0,0,6,124,3,7
SEA,South Satellite,12/2/2015,1700 - 1800,2,8,122,0,0,0,0,0,0,4,126,1,8
SEA,South Satellite,12/2/2015,1800 - 1900,10,27,183,54,0,0,0,0,0,6,243,1,7
SEA,South Satellite,12/2/2015,1900 - 2000,2,10,141,0,0,0,0,0,0,5,146,1,5
SEA,South Satellite,12/2/2015,2000 - 2100,4,13,284,0,0,0,0,0,0,7,291,2,5
SEA,South Satellite,12/3/2015,0600 - 0700,8,26,251,59,0,0,0,0,0,12,322,3,8
SEA,South Satellite,12/3/2015,0700 - 0800,4,16,131,3,0,0,0,0,0,3,137,2,9
SEA,South Satellite,12/3/2015,0800 - 0900,7,20,218,39,0,0,0,0,0,7,264,2,12
SEA,South Satellite,12/3/2015,0900 - 1000,5,17,202,1,0,0,0,0,0,7,210,1,15
SEA,South Satellite,12/3/2015,1000 - 1100,5,24,181,14,0,0,0,0,0,6,201,2,15
SEA,South Satellite,12/3/2015,1100 - 1200,5,31,358,10,1,0,0,0,0,16,385,3,14
SEA,South Satellite,12/3/2015,1200 - 1300,10,29,135,46,0,0,0,0,0,7,188,2,12
SEA,South Satellite,12/3/2015,1300 - 1400,0,2,39,0,0,0,0,0,0,0,39,1,4
SEA,South Satellite,12/3/2015,1400 - 1500,2,5,19,0,0,0,0,0,0,2,21,1,2
SEA,South Satellite,12/3/2015,1500 - 1600,4,22,211,21,0,0,0,0,0,7,239,2,10
SEA,South Satellite,12/3/2015,1600 - 1700,4,26,241,5,0,0,0,0,0,8,254,3,9
SEA,South Satellite,12/3/2015,1700 - 1800,2,15,94,0,0,0,0,0,0,2,96,1,8
SEA,South Satellite,12/3/2015,1800 - 1900,10,25,291,85,0,0,0,0,0,11,387,2,8
SEA,South Satellite,12/3/2015,2000 - 2100,8,17,118,2,0,0,0,0,0,4,124,1,2
SEA,South Satellite,12/3/2015,2100 - 2200,3,14,142,0,0,0,0,0,0,4,146,1,3
SEA,South Satellite,12/4/2015,0600 - 0700,2,10,308,0,0,0,0,0,0,12,320,3,17
SEA,South Satellite,12/4/2015,0700 - 0800,3,12,192,0,0,0,0,0,0,5,197,2,15
SEA,South Satellite,12/4/2015,0800 - 0900,3,23,155,6,0,0,0,0,0,5,166,3,14
SEA,South Satellite,12/4/2015,0900 - 1000,3,11,187,0,0,0,0,0,0,5,192,1,15
SEA,South Satellite,12/4/2015,1000 - 1100,4,18,357,5,0,0,0,0,0,12,374,3,15
SEA,South Satellite,12/4/2015,1100 - 1200,4,21,490,6,0,0,0,0,0,15,511,4,18
SEA,South Satellite,12/4/2015,1200 - 1300,1,6,259,0,0,0,0,0,0,8,267,3,18
SEA,South Satellite,12/4/2015,1400 - 1500,1,4,33,0,0,0,0,0,0,1,34,1,3
SEA,South Satellite,12/4/2015,1500 - 1600,3,16,252,1,0,0,0,0,0,13,266,2,13
SEA,South Satellite,12/4/2015,1600 - 1700,5,20,304,31,0,0,0,0,0,10,345,4,8
SEA,South Satellite,12/4/2015,1700 - 1800,6,19,151,13,0,0,0,0,0,6,170,1,6
SEA,South Satellite,12/4/2015,2000 - 2100,4,20,278,5,0,0,0,0,0,11,294,2,4
SEA,South Satellite,12/4/2015,2100 - 2200,2,14,122,0,0,0,0,0,0,3,125,1,4
SEA,South Satellite,12/5/2015,0600 - 0700,15,32,126,111,3,0,0,0,0,5,245,2,17
SEA,South Satellite,12/5/2015,0700 - 0800,5,23,358,37,0,0,0,0,0,10,405,3,16
SEA,South Satellite,12/5/2015,0800 - 0900,5,10,44,0,0,0,0,0,0,2,46,1,4
SEA,South Satellite,12/5/2015,0900 - 1000,5,16,216,3,0,0,0,0,0,6,225,1,18
SEA,South Satellite,12/5/2015,1000 - 1100,8,23,262,42,0,0,0,0,0,7,311,2,16
SEA,South Satellite,12/5/2015,1100 - 1200,11,38,616,211,40,0,0,0,0,31,898,6,19
SEA,South Satellite,12/5/2015,1200 - 1300,8,29,439,63,0,0,0,0,0,25,527,3,20
SEA,South Satellite,12/5/2015,1500 - 1600,9,34,207,86,7,0,0,0,0,13,313,3,11
SEA,South Satellite,12/5/2015,1600 - 1700,10,38,330,87,16,0,0,0,0,11,444,3,9
SEA,South Satellite,12/5/2015,1700 - 1800,1,6,117,0,0,0,0,0,0,4,121,1,8
SEA,South Satellite,12/5/2015,1800 - 1900,8,26,194,35,0,0,0,0,0,9,238,1,7
SEA,South Satellite,12/5/2015,1900 - 2000,3,17,152,1,0,0,0,0,0,5,158,1,4
SEA,South Satellite,12/5/2015,2000 - 2100,4,12,146,0,0,0,0,0,0,0,146,1,3
SEA,South Satellite,12/5/2015,2100 - 2200,2,9,130,0,0,0,0,0,0,3,133,1,4
SEA,South Satellite,12/6/2015,0500 - 0600,10,24,150,60,0,0,0,0,0,8,218,2,14
SEA,South Satellite,12/6/2015,0600 - 0700,7,17,152,14,0,0,0,0,0,5,171,1,15
SEA,South Satellite,12/6/2015,0700 - 0800,6,23,254,27,0,0,0,0,0,13,294,3,13
SEA,South Satellite,12/6/2015,0800 - 0900,6,21,560,27,0,0,0,0,0,16,603,3,14
SEA,South Satellite,12/6/2015,0900 - 1000,4,11,146,0,0,0,0,0,0,5,151,1,13
SEA,South Satellite,12/6/2015,1000 - 1100,5,24,369,11,0,0,0,0,0,16,396,2,17
SEA,South Satellite,12/6/2015,1100 - 1200,5,16,419,4,0,0,0,0,0,12,435,4,16
SEA,South Satellite,12/6/2015,1200 - 1300,9,22,435,65,0,0,0,0,0,19,519,3,20
SEA,South Satellite,12/6/2015,1400 - 1500,3,6,42,0,0,0,0,0,0,1,43,1,6
SEA,South Satellite,12/6/2015,1500 - 1600,8,31,160,23,2,0,0,0,0,10,195,2,6
SEA,South Satellite,12/6/2015,1600 - 1700,10,33,381,118,10,0,0,0,0,19,528,4,9
SEA,South Satellite,12/6/2015,1700 - 1800,2,13,165,0,0,0,0,0,0,4,169,1,6
SEA,South Satellite,12/6/2015,1800 - 1900,10,31,218,52,3,0,0,0,0,12,285,1,8
SEA,South Satellite,12/6/2015,1900 - 2000,8,15,173,0,0,0,0,0,0,5,178,1,4
SEA,South Satellite,12/6/2015,2200 - 2300,7,18,291,11,0,0,0,0,0,17,319,2,4
