airline,airlineid,sourceairport,source_airportid,dest_airport,dest_airport_id,code_share,stops,acquipment,airportid,Source_name,city,Source_country,Source_iata,icao,source_lat,source_long,alt,timezone,dst,tz_database_zone,airportid,Dest_Name,city,Dest_country,Dest_iata,icao,dest_lat,dest_long,alt,timezone,dst,tz_database_zone
BW,1663,JFK,3797,GEO,4304,,0,767,3797,John F Kennedy Intl,New York,United States,JFK,KJFK,40.639751,-73.778925,13,-5,A,America/New_York,4304,Cheddi Jagan Intl,Georgetown,Guyana,GEO,SYCJ,6.498553,-58.254119,95,-4,U,America/Guyana
BW,1663,JFK,3797,GND,2882,,0,738,3797,John F Kennedy Intl,New York,United States,JFK,KJFK,40.639751,-73.778925,13,-5,A,America/New_York,2882,Point Salines Intl,Point Salines,Grenada,GND,TGPY,12.004247,-61.786192,41,-4,U,America/Grenada
BW,1663,JFK,3797,KIN,1779,,0,738,3797,John F Kennedy Intl,New York,United States,JFK,KJFK,40.639751,-73.778925,13,-5,A,America/New_York,1779,Norman Manley Intl,Kingston,Jamaica,KIN,MKJP,17.935667,-76.7875,10,-5,U,America/Jamaica
BW,1663,JFK,3797,MBJ,1780,,0,738,3797,John F Kennedy Intl,New York,United States,JFK,KJFK,40.639751,-73.778925,13,-5,A,America/New_York,1780,Sangster Intl,Montego Bay,Jamaica,MBJ,MKJS,18.503717,-77.913358,4,-5,U,America/Jamaica
BW,1663,JFK,3797,POS,2902,,0,738,3797,John F Kennedy Intl,New York,United States,JFK,KJFK,40.639751,-73.778925,13,-5,A,America/New_York,2902,Piarco,Port-of-spain,Trinidad and Tobago,POS,TTPP,10.595369,-61.337242,58,-4,U,America/Port_of_Spain
BW,1663,JFK,3797,TAB,2901,,0,738,3797,John F Kennedy Intl,New York,United States,JFK,KJFK,40.639751,-73.778925,13,-5,A,America/New_York,2901,Crown Point,Scarborough,Trinidad and Tobago,TAB,TTCP,11.149658,-60.832194,38,-4,U,America/Port_of_Spain
BW,1663,KIN,1779,FLL,3533,,0,738,1779,Norman Manley Intl,Kingston,Jamaica,KIN,MKJP,17.935667,-76.7875,10,-5,U,America/Jamaica,3533,Fort Lauderdale Hollywood Intl,Fort Lauderdale,United States,FLL,KFLL,26.072583,-80.15275,9,-5,A,America/New_York
BW,1663,KIN,1779,JFK,3797,,0,738,1779,Norman Manley Intl,Kingston,Jamaica,KIN,MKJP,17.935667,-76.7875,10,-5,U,America/Jamaica,3797,John F Kennedy Intl,New York,United States,JFK,KJFK,40.639751,-73.778925,13,-5,A,America/New_York
BW,1663,KIN,1779,MCO,3878,,0,738,1779,Norman Manley Intl,Kingston,Jamaica,KIN,MKJP,17.935667,-76.7875,10,-5,U,America/Jamaica,3878,Orlando Intl,Orlando,United States,MCO,KMCO,28.429394,-81.308994,96,-5,A,America/New_York
BW,1663,MBJ,1780,FLL,3533,,0,738,1780,Sangster Intl,Montego Bay,Jamaica,MBJ,MKJS,18.503717,-77.913358,4,-5,U,America/Jamaica,3533,Fort Lauderdale Hollywood Intl,Fort Lauderdale,United States,FLL,KFLL,26.072583,-80.15275,9,-5,A,America/New_York
BW,1663,MBJ,1780,JFK,3797,,0,738,1780,Sangster Intl,Montego Bay,Jamaica,MBJ,MKJS,18.503717,-77.913358,4,-5,U,America/Jamaica,3797,John F Kennedy Intl,New York,United States,JFK,KJFK,40.639751,-73.778925,13,-5,A,America/New_York
BW,1663,MCO,3878,KIN,1779,,0,738,3878,Orlando Intl,Orlando,United States,MCO,KMCO,28.429394,-81.308994,96,-5,A,America/New_York,1779,Norman Manley Intl,Kingston,Jamaica,KIN,MKJP,17.935667,-76.7875,10,-5,U,America/Jamaica
BW,1663,MCO,3878,POS,2902,,0,738,3878,Orlando Intl,Orlando,United States,MCO,KMCO,28.429394,-81.308994,96,-5,A,America/New_York,2902,Piarco,Port-of-spain,Trinidad and Tobago,POS,TTPP,10.595369,-61.337242,58,-4,U,America/Port_of_Spain
BW,1663,MIA,3576,POS,2902,,0,738,3576,Miami Intl,Miami,United States,MIA,KMIA,25.79325,-80.290556,8,-5,A,America/New_York,2902,Piarco,Port-of-spain,Trinidad and Tobago,POS,TTPP,10.595369,-61.337242,58,-4,U,America/Port_of_Spain
BW,1663,POS,2902,FLL,3533,,0,738,2902,Piarco,Port-of-spain,Trinidad and Tobago,POS,TTPP,10.595369,-61.337242,58,-4,U,America/Port_of_Spain,3533,Fort Lauderdale Hollywood Intl,Fort Lauderdale,United States,FLL,KFLL,26.072583,-80.15275,9,-5,A,America/New_York
BW,1663,POS,2902,JFK,3797,,0,738,2902,Piarco,Port-of-spain,Trinidad and Tobago,POS,TTPP,10.595369,-61.337242,58,-4,U,America/Port_of_Spain,3797,John F Kennedy Intl,New York,United States,JFK,KJFK,40.639751,-73.778925,13,-5,A,America/New_York
BW,1663,POS,2902,MCO,3878,,0,738,2902,Piarco,Port-of-spain,Trinidad and Tobago,POS,TTPP,10.595369,-61.337242,58,-4,U,America/Port_of_Spain,3878,Orlando Intl,Orlando,United States,MCO,KMCO,28.429394,-81.308994,96,-5,A,America/New_York
BW,1663,POS,2902,MIA,3576,,0,738,2902,Piarco,Port-of-spain,Trinidad and Tobago,POS,TTPP,10.595369,-61.337242,58,-4,U,America/Port_of_Spain,3576,Miami Intl,Miami,United States,MIA,KMIA,25.79325,-80.290556,8,-5,A,America/New_York
BW,1663,TAB,2901,JFK,3797,,0,738,2901,Crown Point,Scarborough,Trinidad and Tobago,TAB,TTCP,11.149658,-60.832194,38,-4,U,America/Port_of_Spain,3797,John F Kennedy Intl,New York,United States,JFK,KJFK,40.639751,-73.778925,13,-5,A,America/New_York
CA,751,ATL,3682,IAH,3550,Y,0,CRJ,3682,Hartsfield Jackson Atlanta Intl,Atlanta,United States,ATL,KATL,33.636719,-84.428067,1026,-5,A,America/New_York,3550,George Bush Intercontinental,Houston,United States,IAH,KIAH,29.984433,-95.341442,97,-6,A,America/Chicago
CA,751,CUN,1852,IAH,3550,,0,739,1852,Cancun Intl,Cancun,Mexico,CUN,MMUN,21.036528,-86.877083,20,-6,S,America/Mexico_City,3550,George Bush Intercontinental,Houston,United States,IAH,KIAH,29.984433,-95.341442,97,-6,A,America/Chicago
CA,751,EWR,3494,PEK,3364,Y,0,777,3494,Newark Liberty Intl,Newark,United States,EWR,KEWR,40.6925,-74.168667,18,-5,A,America/New_York,3364,Capital Intl,Beijing,China,PEK,ZBAA,40.080111,116.584556,116,8,U,Asia/Chongqing
CA,751,EWR,3494,PVG,3406,Y,0,777,3494,Newark Liberty Intl,Newark,United States,EWR,KEWR,40.6925,-74.168667,18,-5,A,America/New_York,3406,Pudong,Shanghai,China,PVG,ZSPD,31.143378,121.805214,13,8,U,Asia/Chongqing
CA,751,HNL,3728,PEK,3364,,0,330,3728,Honolulu Intl,Honolulu,United States,HNL,PHNL,21.318681,-157.922428,13,-10,N,Pacific/Honolulu,3364,Capital Intl,Beijing,China,PEK,ZBAA,40.080111,116.584556,116,8,U,Asia/Chongqing
CA,751,IAD,3714,PEK,3364,Y,0,777,3714,Washington Dulles Intl,Washington,United States,IAD,KIAD,38.944533,-77.455811,313,-5,A,America/New_York,3364,Capital Intl,Beijing,China,PEK,ZBAA,40.080111,116.584556,116,8,U,Asia/Chongqing
CA,751,IAH,3550,ATL,3682,Y,0,CRJ ERJ,3550,George Bush Intercontinental,Houston,United States,IAH,KIAH,29.984433,-95.341442,97,-6,A,America/Chicago,3682,Hartsfield Jackson Atlanta Intl,Atlanta,United States,ATL,KATL,33.636719,-84.428067,1026,-5,A,America/New_York
CA,751,IAH,3550,CUN,1852,,0,739,3550,George Bush Intercontinental,Houston,United States,IAH,KIAH,29.984433,-95.341442,97,-6,A,America/Chicago,1852,Cancun Intl,Cancun,Mexico,CUN,MMUN,21.036528,-86.877083,20,-6,S,America/Mexico_City
CA,751,IAH,3550,MEX,1824,,0,ERJ 319 73G,3550,George Bush Intercontinental,Houston,United States,IAH,KIAH,29.984433,-95.341442,97,-6,A,America/Chicago,1824,Licenciado Benito Juarez Intl,Mexico City,Mexico,MEX,MMMX,19.436303,-99.072097,7316,-6,S,America/Mexico_City
CA,751,IAH,3550,PEK,3364,,0,773,3550,George Bush Intercontinental,Houston,United States,IAH,KIAH,29.984433,-95.341442,97,-6,A,America/Chicago,3364,Capital Intl,Beijing,China,PEK,ZBAA,40.080111,116.584556,116,8,U,Asia/Chongqing
CA,751,JFK,3797,PEK,3364,,0,773,3797,John F Kennedy Intl,New York,United States,JFK,KJFK,40.639751,-73.778925,13,-5,A,America/New_York,3364,Capital Intl,Beijing,China,PEK,ZBAA,40.080111,116.584556,116,8,U,Asia/Chongqing
CA,751,LAX,3484,PEK,3364,,0,773,3484,Los Angeles Intl,Los Angeles,United States,LAX,KLAX,33.942536,-118.408075,126,-8,A,America/Los_Angeles,3364,Capital Intl,Beijing,China,PEK,ZBAA,40.080111,116.584556,116,8,U,Asia/Chongqing
CA,751,LAX,3484,PVG,3406,Y,0,788,3484,Los Angeles Intl,Los Angeles,United States,LAX,KLAX,33.942536,-118.408075,126,-8,A,America/Los_Angeles,3406,Pudong,Shanghai,China,PVG,ZSPD,31.143378,121.805214,13,8,U,Asia/Chongqing
CA,751,MEX,1824,IAH,3550,,0,ERJ 320,1824,Licenciado Benito Juarez Intl,Mexico City,Mexico,MEX,MMMX,19.436303,-99.072097,7316,-6,S,America/Mexico_City,3550,George Bush Intercontinental,Houston,United States,IAH,KIAH,29.984433,-95.341442,97,-6,A,America/Chicago
CA,751,ORD,3830,PEK,3364,Y,0,777,3830,Chicago Ohare Intl,Chicago,United States,ORD,KORD,41.978603,-87.904842,668,-6,A,America/Chicago,3364,Capital Intl,Beijing,China,PEK,ZBAA,40.080111,116.584556,116,8,U,Asia/Chongqing
CA,751,ORD,3830,PVG,3406,Y,0,744,3830,Chicago Ohare Intl,Chicago,United States,ORD,KORD,41.978603,-87.904842,668,-6,A,America/Chicago,3406,Pudong,Shanghai,China,PVG,ZSPD,31.143378,121.805214,13,8,U,Asia/Chongqing
CA,751,PEK,3364,EWR,3494,Y,0,777,3364,Capital Intl,Beijing,China,PEK,ZBAA,40.080111,116.584556,116,8,U,Asia/Chongqing,3494,Newark Liberty Intl,Newark,United States,EWR,KEWR,40.6925,-74.168667,18,-5,A,America/New_York
CA,751,PEK,3364,HNL,3728,,0,330,3364,Capital Intl,Beijing,China,PEK,ZBAA,40.080111,116.584556,116,8,U,Asia/Chongqing,3728,Honolulu Intl,Honolulu,United States,HNL,PHNL,21.318681,-157.922428,13,-10,N,Pacific/Honolulu
CA,751,PEK,3364,IAD,3714,Y,0,777,3364,Capital Intl,Beijing,China,PEK,ZBAA,40.080111,116.584556,116,8,U,Asia/Chongqing,3714,Washington Dulles Intl,Washington,United States,IAD,KIAD,38.944533,-77.455811,313,-5,A,America/New_York
CA,751,PEK,3364,IAH,3550,,0,773,3364,Capital Intl,Beijing,China,PEK,ZBAA,40.080111,116.584556,116,8,U,Asia/Chongqing,3550,George Bush Intercontinental,Houston,United States,IAH,KIAH,29.984433,-95.341442,97,-6,A,America/Chicago
CA,751,PEK,3364,JFK,3797,,0,773,3364,Capital Intl,Beijing,China,PEK,ZBAA,40.080111,116.584556,116,8,U,Asia/Chongqing,3797,John F Kennedy Intl,New York,United States,JFK,KJFK,40.639751,-73.778925,13,-5,A,America/New_York
CA,751,PEK,3364,LAX,3484,,0,773,3364,Capital Intl,Beijing,China,PEK,ZBAA,40.080111,116.584556,116,8,U,Asia/Chongqing,3484,Los Angeles Intl,Los Angeles,United States,LAX,KLAX,33.942536,-118.408075,126,-8,A,America/Los_Angeles
CA,751,PEK,3364,ORD,3830,Y,0,777,3364,Capital Intl,Beijing,China,PEK,ZBAA,40.080111,116.584556,116,8,U,Asia/Chongqing,3830,Chicago Ohare Intl,Chicago,United States,ORD,KORD,41.978603,-87.904842,668,-6,A,America/Chicago
CA,751,PEK,3364,SFO,3469,,0,773,3364,Capital Intl,Beijing,China,PEK,ZBAA,40.080111,116.584556,116,8,U,Asia/Chongqing,3469,San Francisco Intl,San Francisco,United States,SFO,KSFO,37.618972,-122.374889,13,-8,A,America/Los_Angeles
CA,751,PVG,3406,EWR,3494,Y,0,777,3406,Pudong,Shanghai,China,PVG,ZSPD,31.143378,121.805214,13,8,U,Asia/Chongqing,3494,Newark Liberty Intl,Newark,United States,EWR,KEWR,40.6925,-74.168667,18,-5,A,America/New_York
CA,751,PVG,3406,LAX,3484,Y,0,788,3406,Pudong,Shanghai,China,PVG,ZSPD,31.143378,121.805214,13,8,U,Asia/Chongqing,3484,Los Angeles Intl,Los Angeles,United States,LAX,KLAX,33.942536,-118.408075,126,-8,A,America/Los_Angeles
CA,751,PVG,3406,ORD,3830,Y,0,744,3406,Pudong,Shanghai,China,PVG,ZSPD,31.143378,121.805214,13,8,U,Asia/Chongqing,3830,Chicago Ohare Intl,Chicago,United States,ORD,KORD,41.978603,-87.904842,668,-6,A,America/Chicago
CA,751,PVG,3406,SFO,3469,Y,0,744,3406,Pudong,Shanghai,China,PVG,ZSPD,31.143378,121.805214,13,8,U,Asia/Chongqing,3469,San Francisco Intl,San Francisco,United States,SFO,KSFO,37.618972,-122.374889,13,-8,A,America/Los_Angeles
CA,751,SFO,3469,PEK,3364,,0,773,3469,San Francisco Intl,San Francisco,United States,SFO,KSFO,37.618972,-122.374889,13,-8,A,America/Los_Angeles,3364,Capital Intl,Beijing,China,PEK,ZBAA,40.080111,116.584556,116,8,U,Asia/Chongqing
CA,751,SFO,3469,PVG,3406,Y,0,744,3469,San Francisco Intl,San Francisco,United States,SFO,KSFO,37.618972,-122.374889,13,-8,A,America/Los_Angeles,3406,Pudong,Shanghai,China,PVG,ZSPD,31.143378,121.805214,13,8,U,Asia/Chongqing
CI,1756,ATL,3682,DFW,3670,,0,74Y,3682,Hartsfield Jackson Atlanta Intl,Atlanta,United States,ATL,KATL,33.636719,-84.428067,1026,-5,A,America/New_York,3670,Dallas Fort Worth Intl,Dallas-Fort Worth,United States,DFW,KDFW,32.896828,-97.037997,607,-6,A,America/Chicago
CI,1756,ATL,3682,LAX,3484,Y,0,763,3682,Hartsfield Jackson Atlanta Intl,Atlanta,United States,ATL,KATL,33.636719,-84.428067,1026,-5,A,America/New_York,3484,Los Angeles Intl,Los Angeles,United States,LAX,KLAX,33.942536,-118.408075,126,-8,A,America/Los_Angeles
CI,1756,ATL,3682,SFO,3469,Y,0,739 757,3682,Hartsfield Jackson Atlanta Intl,Atlanta,United States,ATL,KATL,33.636719,-84.428067,1026,-5,A,America/New_York,3469,San Francisco Intl,San Francisco,United States,SFO,KSFO,37.618972,-122.374889,13,-8,A,America/Los_Angeles
CI,1756,GUA,1767,LAX,3484,Y,0,757,1767,La Aurora,Guatemala City,Guatemala,GUA,MGGT,14.583272,-90.527475,4952,-6,U,America/Guatemala,3484,Los Angeles Intl,Los Angeles,United States,LAX,KLAX,33.942536,-118.408075,126,-8,A,America/Los_Angeles
CI,1756,HNL,3728,NRT,2279,,0,744 333,3728,Honolulu Intl,Honolulu,United States,HNL,PHNL,21.318681,-157.922428,13,-10,N,Pacific/Honolulu,2279,Narita Intl,Tokyo,Japan,NRT,RJAA,35.764722,140.386389,141,9,U,Asia/Tokyo
CI,1756,HNL,3728,TPE,2276,,0,333,3728,Honolulu Intl,Honolulu,United States,HNL,PHNL,21.318681,-157.922428,13,-10,N,Pacific/Honolulu,2276,Taoyuan Intl,Taipei,Taiwan,TPE,RCTP,25.077731,121.232822,106,8,U,Asia/Taipei
CI,1756,IAH,3550,ATL,3682,Y,0,M88 717,3550,George Bush Intercontinental,Houston,United States,IAH,KIAH,29.984433,-95.341442,97,-6,A,America/Chicago,3682,Hartsfield Jackson Atlanta Intl,Atlanta,United States,ATL,KATL,33.636719,-84.428067,1026,-5,A,America/New_York
CI,1756,JFK,3797,KIX,3992,,0,744,3797,John F Kennedy Intl,New York,United States,JFK,KJFK,40.639751,-73.778925,13,-5,A,America/New_York,3992,Kansai,Osaka,Japan,KIX,RJBB,34.4347222,135.244167,49,9,U,Asia/Tokyo
CI,1756,KIX,3992,JFK,3797,,0,744,3992,Kansai,Osaka,Japan,KIX,RJBB,34.4347222,135.244167,49,9,U,Asia/Tokyo,3797,John F Kennedy Intl,New York,United States,JFK,KJFK,40.639751,-73.778925,13,-5,A,America/New_York
CI,1756,LAX,3484,ATL,3682,Y,0,757 73H 76W,3484,Los Angeles Intl,Los Angeles,United States,LAX,KLAX,33.942536,-118.408075,126,-8,A,America/Los_Angeles,3682,Hartsfield Jackson Atlanta Intl,Atlanta,United States,ATL,KATL,33.636719,-84.428067,1026,-5,A,America/New_York
CI,1756,LAX,3484,GUA,1767,Y,0,757,3484,Los Angeles Intl,Los Angeles,United States,LAX,KLAX,33.942536,-118.408075,126,-8,A,America/Los_Angeles,1767,La Aurora,Guatemala City,Guatemala,GUA,MGGT,14.583272,-90.527475,4952,-6,U,America/Guatemala
CI,1756,LAX,3484,MSY,3861,Y,0,319,3484,Los Angeles Intl,Los Angeles,United States,LAX,KLAX,33.942536,-118.408075,126,-8,A,America/Los_Angeles,3861,Louis Armstrong New Orleans Intl,New Orleans,United States,MSY,KMSY,29.993389,-90.258028,4,-6,A,America/Chicago
CI,1756,LAX,3484,TPE,2276,,0,744,3484,Los Angeles Intl,Los Angeles,United States,LAX,KLAX,33.942536,-118.408075,126,-8,A,America/Los_Angeles,2276,Taoyuan Intl,Taipei,Taiwan,TPE,RCTP,25.077731,121.232822,106,8,U,Asia/Taipei
CI,1756,MSY,3861,LAX,3484,Y,0,319,3861,Louis Armstrong New Orleans Intl,New Orleans,United States,MSY,KMSY,29.993389,-90.258028,4,-6,A,America/Chicago,3484,Los Angeles Intl,Los Angeles,United States,LAX,KLAX,33.942536,-118.408075,126,-8,A,America/Los_Angeles
CI,1756,NRT,2279,HNL,3728,,0,744 333,2279,Narita Intl,Tokyo,Japan,NRT,RJAA,35.764722,140.386389,141,9,U,Asia/Tokyo,3728,Honolulu Intl,Honolulu,United States,HNL,PHNL,21.318681,-157.922428,13,-10,N,Pacific/Honolulu
CI,1756,SFO,3469,ATL,3682,Y,0,739 757,3469,San Francisco Intl,San Francisco,United States,SFO,KSFO,37.618972,-122.374889,13,-8,A,America/Los_Angeles,3682,Hartsfield Jackson Atlanta Intl,Atlanta,United States,ATL,KATL,33.636719,-84.428067,1026,-5,A,America/New_York
CI,1756,SFO,3469,TPE,2276,,0,744,3469,San Francisco Intl,San Francisco,United States,SFO,KSFO,37.618972,-122.374889,13,-8,A,America/Los_Angeles,2276,Taoyuan Intl,Taipei,Taiwan,TPE,RCTP,25.077731,121.232822,106,8,U,Asia/Taipei
CI,1756,TPE,2276,HNL,3728,,0,333,2276,Taoyuan Intl,Taipei,Taiwan,TPE,RCTP,25.077731,121.232822,106,8,U,Asia/Taipei,3728,Honolulu Intl,Honolulu,United States,HNL,PHNL,21.318681,-157.922428,13,-10,N,Pacific/Honolulu
CI,1756,TPE,2276,LAX,3484,,0,744,2276,Taoyuan Intl,Taipei,Taiwan,TPE,RCTP,25.077731,121.232822,106,8,U,Asia/Taipei,3484,Los Angeles Intl,Los Angeles,United States,LAX,KLAX,33.942536,-118.408075,126,-8,A,America/Los_Angeles
CI,1756,TPE,2276,SFO,3469,,0,744,2276,Taoyuan Intl,Taipei,Taiwan,TPE,RCTP,25.077731,121.232822,106,8,U,Asia/Taipei,3469,San Francisco Intl,San Francisco,United States,SFO,KSFO,37.618972,-122.374889,13,-8,A,America/Los_Angeles
CM,1889,BOS,3448,PTY,1871,,0,73G,3448,General Edward Lawrence Logan Intl,Boston,United States,BOS,KBOS,42.364347,-71.005181,19,-5,A,America/New_York,1871,Tocumen Intl,Panama City,Panama,PTY,MPTO,9.071364,-79.383453,135,-5,U,America/Panama
CM,1889,EWR,3494,PTY,1871,Y,0,739,3494,Newark Liberty Intl,Newark,United States,EWR,KEWR,40.6925,-74.168667,18,-5,A,America/New_York,1871,Tocumen Intl,Panama City,Panama,PTY,MPTO,9.071364,-79.383453,135,-5,U,America/Panama
CM,1889,IAD,3714,PTY,1871,,0,73G,3714,Washington Dulles Intl,Washington,United States,IAD,KIAD,38.944533,-77.455811,313,-5,A,America/New_York,1871,Tocumen Intl,Panama City,Panama,PTY,MPTO,9.071364,-79.383453,135,-5,U,America/Panama
CM,1889,IAH,3550,PTY,1871,Y,0,739,3550,George Bush Intercontinental,Houston,United States,IAH,KIAH,29.984433,-95.341442,97,-6,A,America/Chicago,1871,Tocumen Intl,Panama City,Panama,PTY,MPTO,9.071364,-79.383453,135,-5,U,America/Panama
CM,1889,IAH,3550,SFO,3469,Y,0,788,3550,George Bush Intercontinental,Houston,United States,IAH,KIAH,29.984433,-95.341442,97,-6,A,America/Chicago,3469,San Francisco Intl,San Francisco,United States,SFO,KSFO,37.618972,-122.374889,13,-8,A,America/Los_Angeles
CM,1889,JFK,3797,PTY,1871,,0,738,3797,John F Kennedy Intl,New York,United States,JFK,KJFK,40.639751,-73.778925,13,-5,A,America/New_York,1871,Tocumen Intl,Panama City,Panama,PTY,MPTO,9.071364,-79.383453,135,-5,U,America/Panama
CM,1889,LAS,3877,PTY,1871,,0,738,3877,Mc Carran Intl,Las Vegas,United States,LAS,KLAS,36.080056,-115.15225,2141,-8,A,America/Los_Angeles,1871,Tocumen Intl,Panama City,Panama,PTY,MPTO,9.071364,-79.383453,135,-5,U,America/Panama
CM,1889,LAX,3484,PTY,1871,,0,738,3484,Los Angeles Intl,Los Angeles,United States,LAX,KLAX,33.942536,-118.408075,126,-8,A,America/Los_Angeles,1871,Tocumen Intl,Panama City,Panama,PTY,MPTO,9.071364,-79.383453,135,-5,U,America/Panama
CM,1889,MCO,3878,PTY,1871,,0,73G 738,3878,Orlando Intl,Orlando,United States,MCO,KMCO,28.429394,-81.308994,96,-5,A,America/New_York,1871,Tocumen Intl,Panama City,Panama,PTY,MPTO,9.071364,-79.383453,135,-5,U,America/Panama
CM,1889,MIA,3576,PTY,1871,,0,738 73G,3576,Miami Intl,Miami,United States,MIA,KMIA,25.79325,-80.290556,8,-5,A,America/New_York,1871,Tocumen Intl,Panama City,Panama,PTY,MPTO,9.071364,-79.383453,135,-5,U,America/Panama
CM,1889,ORD,3830,PTY,1871,,0,738,3830,Chicago Ohare Intl,Chicago,United States,ORD,KORD,41.978603,-87.904842,668,-6,A,America/Chicago,1871,Tocumen Intl,Panama City,Panama,PTY,MPTO,9.071364,-79.383453,135,-5,U,America/Panama
CM,1889,PTY,1871,BOS,3448,,0,73G,1871,Tocumen Intl,Panama City,Panama,PTY,MPTO,9.071364,-79.383453,135,-5,U,America/Panama,3448,General Edward Lawrence Logan Intl,Boston,United States,BOS,KBOS,42.364347,-71.005181,19,-5,A,America/New_York
CM,1889,PTY,1871,EWR,3494,Y,0,739,1871,Tocumen Intl,Panama City,Panama,PTY,MPTO,9.071364,-79.383453,135,-5,U,America/Panama,3494,Newark Liberty Intl,Newark,United States,EWR,KEWR,40.6925,-74.168667,18,-5,A,America/New_York
CM,1889,PTY,1871,IAD,3714,,0,73G,1871,Tocumen Intl,Panama City,Panama,PTY,MPTO,9.071364,-79.383453,135,-5,U,America/Panama,3714,Washington Dulles Intl,Washington,United States,IAD,KIAD,38.944533,-77.455811,313,-5,A,America/New_York
CM,1889,PTY,1871,IAH,3550,Y,0,739,1871,Tocumen Intl,Panama City,Panama,PTY,MPTO,9.071364,-79.383453,135,-5,U,America/Panama,3550,George Bush Intercontinental,Houston,United States,IAH,KIAH,29.984433,-95.341442,97,-6,A,America/Chicago
CM,1889,PTY,1871,JFK,3797,,0,738,1871,Tocumen Intl,Panama City,Panama,PTY,MPTO,9.071364,-79.383453,135,-5,U,America/Panama,3797,John F Kennedy Intl,New York,United States,JFK,KJFK,40.639751,-73.778925,13,-5,A,America/New_York
CM,1889,PTY,1871,LAS,3877,,0,738,1871,Tocumen Intl,Panama City,Panama,PTY,MPTO,9.071364,-79.383453,135,-5,U,America/Panama,3877,Mc Carran Intl,Las Vegas,United States,LAS,KLAS,36.080056,-115.15225,2141,-8,A,America/Los_Angeles
CM,1889,PTY,1871,LAX,3484,,0,738,1871,Tocumen Intl,Panama City,Panama,PTY,MPTO,9.071364,-79.383453,135,-5,U,America/Panama,3484,Los Angeles Intl,Los Angeles,United States,LAX,KLAX,33.942536,-118.408075,126,-8,A,America/Los_Angeles
CM,1889,PTY,1871,MCO,3878,,0,738 73G,1871,Tocumen Intl,Panama City,Panama,PTY,MPTO,9.071364,-79.383453,135,-5,U,America/Panama,3878,Orlando Intl,Orlando,United States,MCO,KMCO,28.429394,-81.308994,96,-5,A,America/New_York
CM,1889,PTY,1871,MIA,3576,,0,738 73G,1871,Tocumen Intl,Panama City,Panama,PTY,MPTO,9.071364,-79.383453,135,-5,U,America/Panama,3576,Miami Intl,Miami,United States,MIA,KMIA,25.79325,-80.290556,8,-5,A,America/New_York
CM,1889,PTY,1871,ORD,3830,,0,738,1871,Tocumen Intl,Panama City,Panama,PTY,MPTO,9.071364,-79.383453,135,-5,U,America/Panama,3830,Chicago Ohare Intl,Chicago,United States,ORD,KORD,41.978603,-87.904842,668,-6,A,America/Chicago
CM,1889,PTY,1871,SJU,2890,,0,E90 73G,1871,Tocumen Intl,Panama City,Panama,PTY,MPTO,9.071364,-79.383453,135,-5,U,America/Panama,2890,Luis Munoz Marin Intl,San Juan,Puerto Rico,SJU,TJSJ,18.439417,-66.001833,9,-4,U,America/Puerto_Rico
CM,1889,PTY,1871,TPA,3646,,0,73G 738,1871,Tocumen Intl,Panama City,Panama,PTY,MPTO,9.071364,-79.383453,135,-5,U,America/Panama,3646,Tampa Intl,Tampa,United States,TPA,KTPA,27.975472,-82.53325,26,-5,A,America/New_York
CM,1889,SEA,3577,IAH,3550,Y,0,320,3577,Seattle Tacoma Intl,Seattle,United States,SEA,KSEA,47.449,-122.309306,433,-8,A,America/Los_Angeles,3550,George Bush Intercontinental,Houston,United States,IAH,KIAH,29.984433,-95.341442,97,-6,A,America/Chicago
CM,1889,SJU,2890,PTY,1871,,0,E90 73G,2890,Luis Munoz Marin Intl,San Juan,Puerto Rico,SJU,TJSJ,18.439417,-66.001833,9,-4,U,America/Puerto_Rico,1871,Tocumen Intl,Panama City,Panama,PTY,MPTO,9.071364,-79.383453,135,-5,U,America/Panama
CM,1889,TPA,3646,PTY,1871,,0,738 73G,3646,Tampa Intl,Tampa,United States,TPA,KTPA,27.975472,-82.53325,26,-5,A,America/New_York,1871,Tocumen Intl,Panama City,Panama,PTY,MPTO,9.071364,-79.383453,135,-5,U,America/Panama
CX,1680,ATL,3682,ORD,3830,Y,0,E75,3682,Hartsfield Jackson Atlanta Intl,Atlanta,United States,ATL,KATL,33.636719,-84.428067,1026,-5,A,America/New_York,3830,Chicago Ohare Intl,Chicago,United States,ORD,KORD,41.978603,-87.904842,668,-6,A,America/Chicago
CX,1680,EWR,3494,HKG,3077,,0,77W,3494,Newark Liberty Intl,Newark,United States,EWR,KEWR,40.6925,-74.168667,18,-5,A,America/New_York,3077,Hong Kong Intl,Hong Kong,Hong Kong,HKG,VHHH,22.308919,113.914603,28,8,U,Asia/Hong_Kong
CX,1680,HKG,3077,EWR,3494,,0,77W,3077,Hong Kong Intl,Hong Kong,Hong Kong,HKG,VHHH,22.308919,113.914603,28,8,U,Asia/Hong_Kong,3494,Newark Liberty Intl,Newark,United States,EWR,KEWR,40.6925,-74.168667,18,-5,A,America/New_York
